graphicID,sofFactionName,graphicFile,sofHullName,sofRaceName,description
24977,,res:/fisfx/module/aoe_blastsphere_emp_tr_01a.red,,,
24978,caldaristorm,,m2xfe,caldari,
24981,,res:/dx9/model/celestial/environment/cloud/particle/dungeons/9062/dustclouds_9062_01.red,,,
24982,,res:/dx9/model/structure/monument/m2xfe/effects/m2xfe_onshipfx_01a.red,,,
24983,amarrinfested,,aca1_t1_wreck,amarr,
24984,amarrinfested,,aca1_t1_wreck_fragment_01,amarr,
24985,amarrinfested,,at1_t1_wreck,amarr,
24986,amarrinfested,,at1_t1_wreck_fragment_01,amarr,
24987,caldariinfested,,cca2_t1_wreck,caldari,
24988,caldariinfested,,cca2_t1_wreck_fragment_01,caldari,
24989,caldariinfested,,ct1_t1_wreck,caldari,
24990,caldariinfested,,ct1_t1_wreck_fragment_01,caldari,
24991,gallenteinfested,,gca1_t1_wreck,gallente,
24992,gallenteinfested,,gca1_t1_wreck_fragment_01,gallente,
24993,gallenteinfested,,gt1_t1_wreck,gallente,
24994,gallenteinfested,,gt1_t1_wreck_fragment_01,gallente,
24995,minmatarinfested,,mca1_t1_wreck,minmatar,
24996,minmatarinfested,,mca1_t1_wreck_fragment_01,minmatar,
24997,minmatarinfested,,mt1_t1_wreck,minmatar,
24998,minmatarinfested,,mt1_t1_wreck_fragment_01,minmatar,
24999,triglavianinfested,,tgdn01_t1_wreck,triglavian,
25000,triglavianinfested,,tgdn01_t1_wreck_fragment_01,triglavian,
25001,roguebase,,rd_pods_cluster_01,rogue,
25002,roguebase,,rd_pods_single_01,rogue,
25003,,res:/dx9/model/celestial/environment/cloud/particle/dungeons/9146/room_01/environment_fx_01_9146.red,,,
25004,,res:/dx9/model/celestial/environment/cloud/particle/dungeons/9146/room_02/environment_fx_02_9146.red,,,
25005,,res:/dx9/model/celestial/environment/cloud/particle/dungeons/9146/room_00/environment_fx_00_9146.red,,,
25007,federationday,,gal_plinth_01a,gallente,
25008,upwell,,ddd01_t1,generic,
25009,concordbase,,ess01,concord,
25010,,res:/dx9/model/deployables/generic/anti-stealth/ddd01/effects/ddd_shiphit_fx.red,,,
25013,air,,airs1_wreck,caldari,
25014,air,,soef1_t1,soe,
25015,air,,gf4_t1,gallente,
25016,air,,cde1_t1,caldari,
25017,air,,mf8_t1,minmatar,
25018,air,,soec1_t1,soe,
25020,air,,gbc1_t1,gallente,
25021,air,,orefr1_t1,ore,
25022,air,,cc1_t1,caldari,
25023,air,,orecs2_t1,ore,
25024,air,,soeb1_t1,soe,
25027,,res:/FisFX/Generic/Bubble/Disruption_Bubble_DynScale_01a.red,,,
25028,genericbase,,monfka1,generic,
25029,genericbase,,monmka1,generic,
25030,,res:/FisFX/Module/Hacking_St_T1a.red,,,
25031,,res:/FisFX/Module/Hacking_St_T1b.red,,,
25033,tetrimon,,acathtetri01,amarr,
25034,,res:/fisfx/environment/particlecloud/particlecloud_electric_small_01a.red,,,
25035,,res:/fisfx/environment/particlecloud/particlecloud_electric_small_02a.red,,,
25036,,res:/fisfx/environment/particlecloud/particlecloud_electric_small_03a.red,,,
25037,,res:/dx9/model/celestial/environment/cloud/volumetric/dungeons/9105/clouds_9105.red,,,
25038,,res:/dx9/model/Celestial/Environment/Planet/Sandstorm/NPE_whiteSandstorm.red,,,
25044,air,,airh1,caldari,
25045,,res:/dx9/model/hangar/air/AIRH1/AIRH1_scene.red,,caldari,
25047,air,,airs1,caldari,
25048,npe,,angf1_t1,triglavian,
25049,npe,,angb1_t1,triglavian,
25050,npe,,cc4_t1,triglavian,
25051,npe,,cbc1_t1,triglavian,
25052,npe,,gb2_t1,triglavian,
25053,npe,,cb2_t1,triglavian,
25054,npe,,soctbc1_t1,triglavian,
25055,npe,,cc2_t1,triglavian,
25056,npe,,gde1_t1,triglavian,
25057,npe,,af2_t1,triglavian,
25058,npe,,cf8_t1,triglavian,
25059,npe,,tgfu05,concord,
25060,tetrimon,,abs1_t1,amarr,
25061,,res:/FisFX/Ship/Boarding/EveMultiEffect_PlayerShipBoarding_01a.red,,,
25062,tetrimon,,ab1_t2,amarr,
25063,tetrimon,,ac4_t2,amarr,
25065,,res:/dx9/scene/cameras/cameras_npe_sc01_001_astero_boarding.red,,,
25067,,res:/dx9/scene/cameras/cameras_npe_sc01_001_capsule_boarding.red,,,
25069,,res:/dx9/scene/cameras/cameras_npe_sc01_001_balin_follow.red,,,
25070,,res:/dx9/scene/cameras/cameras_npe_sc01_001_balin_land.red,,,
25071,,res:/dx9/scene/cameras/cameras_npe_sc01_001_battleship_land.red,,,
25072,,res:/dx9/scene/cameras/cameras_npe_sc01_001_battleship_follow.red,,,
25073,,res:/dx9/scene/cameras/cameras_npe_sc01_001_capsule_opening_shot.red,,,
25076,,res:/fisfx/environment/cloudlayer_01a.red,,,
25078,,res:/dx9/scene/cameras/cameras_npe_sc01_001_astero_moveBack.red,,,
25079,upwell-edencom,,uw_shieldfacility_01,concord,
25080,upwell-edencom,,uw_storagefacility_01,concord,
25081,,res:/fisfx/lensflare/purple_sun.red,,,
25082,caldaribase,,mti_01,caldari,
25083,caldaribase,,mti_02,caldari,
25084,caldaribase,,mti_03,caldari,
25085,caldaribase,,mti_04,caldari,
25086,caldaribase,,mti_05,caldari,
25093,,res:/dx9/scene/cameras/cameras_npe_sc01_001_enemyFleet_land.red,,,
25094,upwell-edencom,,uw_shieldfacility_collision_01,concord,
25095,upwell-edencom,,gr01,concord,
25096,upwell-edencom,,gf01,concord,
25097,upwell-edencom,,genrefinery01_m,concord,
25098,upwell-edencom,,genrefinery01_m_wreck,concord,
25099,upwell-edencom,,urt1_t1,concord,
25100,upwell-edencom,,gen_cd01,concord,
25101,upwell-edencom,,gen_cd01_empty,concord,
25102,upwell-edencom,,gen_cd02,concord,
25103,upwell-edencom,,gen_cd02_empty,concord,
25104,upwell-edencom,,gen_cd03,concord,
25105,upwell-edencom,,gen_cd03_empty,concord,
25106,upwell-edencom,,gen_cd04,concord,
25107,upwell-edencom,,gen_cd04_empty,concord,
25108,upwell-edencom,,cm1_t1_construction,concord,
25109,,res:/dx9/model/celestial/environment/traffic/dungeon/9065/dungeon_9065_traffic_fx.red,,,
25110,,res:/dx9/model/celestial/environment/traffic/dungeon/9064/r0/dungeon_9064_r0_traffic_fx.red,,,
25111,,res:/dx9/model/celestial/environment/traffic/dungeon/9064/r1/dungeon_9064_r1_traffic_fx.red,,,
25113,concordmilitary,,conral,concord,
25114,,res:/FisFX/Module/PowerUp_St_T1a.red,,,
25115,,res:/fisfx/module/rapidassembly/deployable/multieffect_rapidassembly_deployable_01a.red,,,
25116,roguebase,,rdl2_t1_small,rogue,
25117,,res:/dx9/model/celestial/environment/planet/moon/moon_02_background.red,,,
25118,,res:/dx9/model/celestial/environment/planet/moon/moon_03_background.red,,,
25119,,res:/dx9/model/celestial/environment/surface/rings/surface_rings_01_background.red,,,
25120,,res:/dx9/model/celestial/environment/planet/barren/barren_01_background.red,,,
25121,,res:/dx9/model/celestial/environment/planet/barren/barren_02_background.red,,,
25122,,res:/dx9/model/celestial/environment/planet/barren/barren_03_background.red,,,
25123,,res:/dx9/model/celestial/environment/planet/gas/gas_02_background.red,,,
25124,,res:/dx9/model/celestial/environment/planet/ice/ice_01_background.red,,,
25125,surface_barren_01,,surface_barren_01,generic,
25126,,res:/dx9/scene/event/e06_a_cube.red,,,
25127,caldaribase,,dalf1_t1_wreck,caldari,
25128,caldaribase,,dalf2_t1_wreck,caldari,
25129,caldaribase,,dalf3_t1_wreck,caldari,
25130,caldaribase,,dalc1_t1_wreck,caldari,
25131,caldaribase,,dalc2_t1_wreck,caldari,
25132,caldaribase,,dalb1_t1_wreck,caldari,
25133,caldaribase,,dals1_wreck,caldari,
25134,caldaribase,,dals2_wreck,caldari,
25135,caldaribase,,dalde_01,caldari,
25136,soctbase,,daldr1_t1,jove,
25137,police,,tardis1_t1,caldari,
25139,,res:/fisfx/travel/kspace/event06_spacetear_trace_01a.red,,,
25140,tournament-xvii,,cdm1_t1,caldari,
25141,tournament-xvii,,morf1_xvii,mordu,
25142,tournament-xvii,,morc1_xvii,mordu,
25143,orebase,res:/dx9/model/turret/mining/gas_strip/gasstrip_t1.red,,ore,
25167,unobtanium,,as2_l_uniq_01,asteroid,
25168,dalek,,dalbc1_t1,generic,
25173,,res:/dx9/model/turret/launcher/holiday/holiday_impact_winter6.red,,caldari,
25180,,res:/fisfx/environment/unique/lightstreams/lightstreams_colors_01a.red,,,
25189,,res:/dx9/model/turret/Drone/IceMiningDrone_T1.red,,ore,
25190,,res:/fisfx/environment/backgroundflare/backgroundflare_blue_01a.red,,,
25191,,res:/fisfx/environment/backgroundflare/backgroundflare_orange_01a.red,,,
25196,caldaribase,,dalde_02,caldari,
25197,caldaribase,,dalde_03,caldari,
25198,caldaribase,,dalde_04,caldari,
25199,caldaribase,,dalde_05,caldari,
25200,caldaribase,,dalde_06,caldari,
25201,caldaribase,,dalde_07,caldari,
25202,caldaribase,,dalde_08,caldari,
25203,,res:/fisfx/lensflare/red.red,,,
25204,,res:/fisfx/lensflare/blue_small.red,,,
25206,,res:/FisFX/Celestial/SpatialRift_Rt_01b.red,,,
25207,,res:/FisFX/Celestial/SpatialRift_Rt_01c.red,,,
25208,,res:/FisFX/Celestial/SpatialRift_Rt_01d.red,,,
25209,,res:/FisFX/Celestial/SpatialRift_Rt_01e.red,,,
25211,genericbase,res:/dx9/model/Turret/Energy/Pew/M/Pew_T1.red,,generic,
25212,unobtanium,,rock_07v1,asteroid,
25213,unobtanium,,rock_07v2,asteroid,
25214,unobtanium,,rock_07v3,asteroid,
25215,unobtanium,,rock_07v4,asteroid,
25216,genericbase,,refm1_t1,generic,
25217,air_structure,,refm1_t1,generic,
25218,npe,,angf1npe_wreck,angel,
25220,,res:/dx9/model/turret/launcher/holiday/who_event_01b.red,,caldari,
25226,,res:/dx9/scene/cameras/cameras_npe_sc04_001_MiningEstablish_001.red,,,
25227,,res:/dx9/scene/cameras/cameras_npe_sc04_001_MiningEstablish_002.red,,,
25228,,res:/dx9/scene/cameras/cameras_npe_sc04_001_PlayerLand_001.red,,,
25229,,res:/dx9/scene/cameras/cameras_npe_sc04_001_MeetElias_001.red,,,
25235,upwell_interior,,mgenh_ow01,generic,
25236,,res:/dx9/scene/cameras/cameras_npe_sc04_001_WreckReveal.red,,,
25237,,res:/dx9/scene/cameras/cameras_npe_sc04_001_BackInSpace.red,,,
25244,,res:/dx9/model/hangar/shared/docker/MultiEffect_Docker_01a.red,,,
25245,,res:/dx9/scene/cameras/cameras_npe_sc04_001_FrameAsteroid_001.red,,,
25246,,res:/dx9/scene/cameras/cameras_npe_sc04_001_FollowVenture.red,,,
25263,,res:/dx9/model/hangar/modular/scene/upwell_hangar_scene_01a.red,,caldari,
25264,,res:/dx9/model/turret/launcher/holiday/holiday_impact_capsuleerday3.red,,caldari,
25265,genericroadhouse,,cs1_t1,caldari,
25266,asteroid_regolith,,as2_xl_01,asteroid,
25267,asteroid_regolith,,as2_xl_02,asteroid,
25268,asteroid_regolith,,as2_xl_03,asteroid,
25269,asteroid_regolith,,as2_xl_04,asteroid,
25270,asteroid_regolith,,as2_xl_05,asteroid,
25271,asteroid_regolith,,as2_l_01,asteroid,
25272,asteroid_regolith,,as2_l_02,asteroid,
25273,asteroid_regolith,,as2_l_03,asteroid,
25274,asteroid_regolith,,as2_l_04,asteroid,
25275,asteroid_regolith,,as2_l_05,asteroid,
25276,asteroid_regolith,,as2_m_01,asteroid,
25277,asteroid_regolith,,as2_m_02,asteroid,
25278,asteroid_regolith,,as2_m_03,asteroid,
25279,asteroid_regolith,,as2_m_04,asteroid,
25280,asteroid_regolith,,as2_m_05,asteroid,
25281,asteroid_regolith,,as2_m_06,asteroid,
25282,asteroid_regolith,,as2_m_07,asteroid,
25283,asteroid_regolith,,as2_m_08,asteroid,
25284,asteroid_regolith,,as2_s_01,asteroid,
25285,asteroid_regolith,,as2_s_02,asteroid,
25286,asteroid_regolith,,as2_s_03,asteroid,
25287,asteroid_regolith,,as2_s_04,asteroid,
25288,asteroid_regolith,,as2_s_05,asteroid,
25289,asteroid_regolith,,as2_s_06,asteroid,
25290,asteroid_regolith,,as2_xs_01,asteroid,
25291,asteroid_regolith,,as2_xs_02,asteroid,
25292,asteroid_regolith,,as2_xs_03,asteroid,
25293,asteroid_regolith,,as2_xs_04,asteroid,
25294,asteroid_regolith,,as2_xs_05,asteroid,
25295,asteroid_regolith,,as2_xs_06,asteroid,
25296,asteroid_regolith,,as2_xs_07,asteroid,
25297,asteroid_regolith,,as2_xs_08,asteroid,
25298,asteroid_regolith,,as2_xs_09,asteroid,
25299,asteroid_regolith,,as2_xs_10,asteroid,
25300,asteroid_regolith,,as2_xs_11,asteroid,
25301,asteroid_regolith,,as2_xs_12,asteroid,
25302,asteroid_regolith,,as2_xs_13,asteroid,
25303,asteroid_regolith,,as2_xs_14,asteroid,
25304,asteroid_regolith,,as2_xs_15,asteroid,
25305,bloodraider,,ao1_t1,amarr,
25306,bloodraider,,ao1_t1_wreck,amarr,
25307,bloodraiderinfested,,ao1_t1_wreck,amarr,
25308,serpentis,,gbs4,gallente,
25309,serpentis,,gbs4_wreck,gallente,
25310,serpentisinfested,,gbs4_wreck,gallente,
25311,angelbase,,mo1_t1,angel,
25312,angelbase,,mo1_t1_wreck,angel,
25313,angelinfested,,mo1_t1_wreck,angel,
25314,guristas,,co1_t1,caldari,
25315,guristas,,co1_t1_wreck,caldari,
25316,guristasinfested,,co1_t1_wreck,caldari,
25317,bloodraider,,abs1_t1_wreck,amarr,
25318,serpentis,,gbs3,gallente,
25319,serpentis,,gbs3_wreck,gallente,
25320,angelbase,,angbs1_t1_wreck,angel,
25321,guristas,,scb1_t1,caldari,
25322,guristas,,scb1_t1_wreck,caldari,
25323,bloodraider,,ust_t1,amarr,
25324,bloodraider,,ust_t1_wreck,amarr,
25325,serpentis,,ust_t1,gallente,
25326,serpentis,,ust_t1_wreck,gallente,
25327,angelbase,,uarm01_t1,angel,
25328,angelbase,,uarm01_t1_wreck,angel,
25329,guristas,,uaf01_t1,caldari,
25330,guristas,,uaf01_t1_wreck,caldari,
25331,angelbase,,gr01,angel,
25332,guristas,,sy01,caldari,
25333,genericliving,,cct1_t1a,generic,
25334,bloodraider,,act1_t1a_wreck,amarr,
25335,serpentis,,gct1_t1a_wreck,gallente,
25336,angelbase,,angct1_t1a_wreck,angel,
25337,guristas,,cct1_t1a_wreck,caldari,
25338,amarrnavy,,afaux1_t1_wreck,amarr,
25339,gallentenavy,,gfaux1_t1_wreck,gallente,
25340,minmatarnavy,,mfaux1_t1_wreck,minmatar,
25341,caldarinavy,,cfaux1_t1_wreck,caldari,
25342,amarrnavy,,ab1_t1_wreck,amarr,
25343,amarrnavy,,ab2_t1_wreck,amarr,
25344,gallentenavy,,gb1_t1_wreck,gallente,
25345,gallentenavy,,gb2_t1_wreck,gallente,
25346,minmatarnavy,,mb1_t1_wreck,minmatar,
25347,minmatarnavy,,mb2_t1_wreck,minmatar,
25348,caldarinavy,,cb1_t1_wreck,caldari,
25349,caldarinavy,,cb2_t1_wreck,caldari,
25350,oreinfested,,orecs1_t1_wreck,ore,
25351,oreinfested,,orecs2_t1_wreck,ore,
25352,oreinfested,,orefr1_t1_wreck,ore,
25353,genericliving,,gty01,generic,
25354,genericliving,,gty01_wreck,generic,
25355,swat,,uw_storagefacility_01,concord,
25356,swat,,uw_shieldfacility_01,concord,
25357,genericpleasure,,go1_t1,generic,
25358,genericpleasure,,uac01,generic,
25359,,res:/dx9/model/deployables/generic/titanyard/gty01/effects/gty01_radiationcloud_fx_01a.red,,,
25360,,res:/fisfx/environment/particlecloud/particlecloud_01b.red,,,
25361,,res:/fisfx/environment/particlecloud/particlecloud_01c.red,,,
25362,,res:/fisfx/environment/particlecloud/particlecloud_01d.red,,,
25363,,res:/fisfx/environment/particlecloud/particlecloud_01e.red,,,
25364,,res:/fisfx/environment/particlecloud/particlecloud_01f.red,,,
25365,,res:/fisfx/environment/particlecloud/staticcloud_01a.red,,,
25366,,res:/fisfx/environment/particlecloud/staticcloud_01b.red,,,
25367,,res:/fisfx/environment/particlecloud/staticcloud_01c.red,,,
25368,,res:/fisfx/environment/particlecloud/staticcloud_01d.red,,,
25369,,res:/fisfx/environment/particlecloud/staticcloud_01e.red,,,
25370,,res:/fisfx/environment/particlecloud/particlecloud_100k_flat_01a.red,,,
25371,,res:/fisfx/environment/particlecloud/particlecloud_100k_flat_01b.red,,,
25372,,res:/fisfx/environment/particlecloud/particlecloud_100k_sphere_01a.red,,,
25373,,res:/fisfx/environment/particlecloud/particlecloud_100k_sphere_01b.red,,,
25374,,res:/fisfx/environment/particlecloud/particlecloud_donut_01a.red,,,
25375,,res:/fisfx/environment/particlecloud/particlecloud_donut_01b.red,,,
25376,smuggler,,ssg,generic,
25377,,res:/fisfx/environment/particlecloud/particlecloud_thunder_large_01c.red,,,
25378,,res:/fisfx/environment/particlecloud/swirlingcloud_01a.red,,,
25379,,res:/fisfx/environment/particlecloud/swirlingcloud_02a.red,,,
25380,,res:/dx9/model/shared/fx/hologram/holopanels/blue_cornerholopiece_01a.red,,,
25381,,res:/dx9/model/shared/fx/hologram/holopanels/blue_cornerholopiece_02a.red,,,
25382,,res:/dx9/model/shared/fx/hologram/holopanels/blue_curvedcorner_01a.red,,,
25383,,res:/dx9/model/shared/fx/hologram/holopanels/blue_detailedholopiece_01a.red,,,
25384,,res:/dx9/model/shared/fx/hologram/holopanels/blue_detailedholopiece_02a.red,,,
25385,,res:/dx9/model/shared/fx/hologram/holopanels/blue_straightholopiece_01a.red,,,
25386,,res:/dx9/model/shared/fx/hologram/holopanels/blue_straightholopiece_02a.red,,,
25387,,res:/dx9/model/shared/fx/hologram/holopanels/blue_straightholopiece_long_02b.red,,,
25388,,res:/dx9/model/shared/fx/hologram/holopanels/orange_cornerholopiece_01a.red,,,
25389,,res:/dx9/model/shared/fx/hologram/holopanels/orange_cornerholopiece_02a.red,,,
25390,,res:/dx9/model/shared/fx/hologram/holopanels/orange_curvedcorner_01a.red,,,
25391,,res:/dx9/model/shared/fx/hologram/holopanels/orange_detailedholopiece_01a.red,,,
25392,,res:/dx9/model/shared/fx/hologram/holopanels/orange_detailedholopiece_02a.red,,,
25393,,res:/dx9/model/shared/fx/hologram/holopanels/orange_straightholopiece_01a.red,,,
25394,,res:/dx9/model/shared/fx/hologram/holopanels/orange_straightholopiece_02a.red,,,
25395,,res:/dx9/model/shared/fx/hologram/holopanels/orange_straightholopiece_long_02b.red,,,
25396,,res:/dx9/model/shared/fx/hologram/holopanels/red_cornerholopiece_01a.red,,,
25397,,res:/dx9/model/shared/fx/hologram/holopanels/red_cornerholopiece_02a.red,,,
25398,,res:/dx9/model/shared/fx/hologram/holopanels/red_curvedcorner_01a.red,,,
25399,,res:/dx9/model/shared/fx/hologram/holopanels/red_detailedholopiece_01a.red,,,
25400,,res:/dx9/model/shared/fx/hologram/holopanels/red_detailedholopiece_02a.red,,,
25401,,res:/dx9/model/shared/fx/hologram/holopanels/red_straightholopiece_01a.red,,,
25402,,res:/dx9/model/shared/fx/hologram/holopanels/red_straightholopiece_02a.red,,,
25403,,res:/dx9/model/shared/fx/hologram/holopanels/red_straightholopiece_long_02b.red,,,
25404,,res:/dx9/model/shared/fx/hologram/holopanels/teal_cornerholopiece_01a.red,,,
25405,,res:/dx9/model/shared/fx/hologram/holopanels/teal_cornerholopiece_02a.red,,,
25406,,res:/dx9/model/shared/fx/hologram/holopanels/teal_curvedcorner_01a.red,,,
25407,,res:/dx9/model/shared/fx/hologram/holopanels/teal_detailedholopiece_01a.red,,,
25408,,res:/dx9/model/shared/fx/hologram/holopanels/teal_detailedholopiece_02a.red,,,
25409,,res:/dx9/model/shared/fx/hologram/holopanels/teal_straightholopiece_01a.red,,,
25410,,res:/dx9/model/shared/fx/hologram/holopanels/teal_straightholopiece_02a.red,,,
25411,,res:/dx9/model/shared/fx/hologram/holopanels/teal_straightholopiece_long_02b.red,,,
25412,,res:/dx9/model/shared/fx/hologram/holopanels/yellow_cornerholopiece_01a.red,,,
25413,,res:/dx9/model/shared/fx/hologram/holopanels/yellow_cornerholopiece_02a.red,,,
25414,,res:/dx9/model/shared/fx/hologram/holopanels/yellow_curvedcorner_01a.red,,,
25415,,res:/dx9/model/shared/fx/hologram/holopanels/yellow_detailedholopiece_01a.red,,,
25416,,res:/dx9/model/shared/fx/hologram/holopanels/yellow_detailedholopiece_02a.red,,,
25417,,res:/dx9/model/shared/fx/hologram/holopanels/yellow_straightholopiece_01a.red,,,
25418,,res:/dx9/model/shared/fx/hologram/holopanels/yellow_straightholopiece_02a.red,,,
25419,,res:/dx9/model/shared/fx/hologram/holopanels/yellow_straightholopiece_long_02b.red,,,
25420,,res:/dx9/model/celestial/environment/traffic/dungeon/2024/dungeon2024_traffic_effect.red,,,
25421,smuggler,,gen_cd01,generic,
25422,,res:/dx9/model/structure/generic/construction/dock_01/effects/gen_cd01_gas_fx_01a.red,,,
25423,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_01a.red,,,
25424,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_02a.red,,,
25425,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_03a.red,,,
25426,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_04a.red,,,
25427,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_1x4_01a.red,,,
25428,,res:/dx9/model/Shared/fx/Hologram/HoloPanels/Prefabs/prefab_blue_1x4_01b.red,,,
25429,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_1x8_01a.red,,,
25430,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_1x8_01b.red,,,
25431,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_2x8_01a.red,,,
25432,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_blue_2x8_01b.red,,,
25433,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_01a.red,,,
25434,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_02a.red,,,
25435,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_03a.red,,,
25436,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_04a.red,,,
25437,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_1x4_01a.red,,,
25438,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_1x4_01b.red,,,
25439,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_1x8_01a.red,,,
25440,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_1x8_01b.red,,,
25441,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_2x8_01a.red,,,
25442,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_orange_2x8_01b.red,,,
25443,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_01a.red,,,
25444,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_02a.red,,,
25445,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_03a.red,,,
25446,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_04a.red,,,
25447,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_1x4_01a.red,,,
25448,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_1x4_01b.red,,,
25449,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_1x8_01a.red,,,
25450,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_1x8_01b.red,,,
25451,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_2x8_01a.red,,,
25452,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_red_2x8_01b.red,,,
25453,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_teal_01a.red,,,
25454,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_teal_02a.red,,,
25455,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_teal_03a.red,,,
25456,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_teal_04a.red,,,
25457,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Teal_1x4_01a.red,,,
25458,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Teal_1x4_01b.red,,,
25459,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Teal_1x8_01a.red,,,
25460,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Teal_1x8_01b.red,,,
25461,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Teal_2x8_01a.red,,,
25462,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Teal_2x8_01b.red,,,
25463,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_yellow_01a.red,,,
25464,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_yellow_02a.red,,,
25465,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_yellow_03a.red,,,
25466,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/prefab_yellow_04a.red,,,
25467,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Yellow_1x4_01a.red,,,
25468,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Yellow_1x4_01b.red,,,
25469,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Yellow_1x8_01a.red,,,
25470,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Yellow_1x8_01b.red,,,
25471,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Yellow_2x8_01a.red,,,
25472,,res:/dx9/model/shared/fx/hologram/holopanels/prefabs/Prefab_Yellow_2x8_01b.red,,,
25473,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_01a/Prefab/DebrisExplodeAndGo_01_Dungeon_5000m.red,,,
25474,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_01a/Prefab/DebrisExplodeAndGo_01_Dungeon_8000m.red,,,
25475,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_01a/Prefab/DebrisExplodeAndGo_01_Dungeon_10000m.red,,,
25476,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_01a/Prefab/DebrisExplodeAndGo_01_Dungeon_12000m.red,,,
25477,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_02a/Prefab/DebrisExplodeAndGo_02_Dungeon_5000m.red,,,
25478,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_02a/Prefab/DebrisExplodeAndGo_02_Dungeon_8000m.red,,,
25479,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_02a/Prefab/DebrisExplodeAndGo_02_Dungeon_10000m.red,,,
25480,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_02a/Prefab/DebrisExplodeAndGo_02_Dungeon_12000m.red,,,
25481,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_04a/Prefab/DebrisExplodeAndGo_04_Dungeon_5000m.red,,,
25482,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_04a/Prefab/DebrisExplodeAndGo_04_Dungeon_8000m.red,,,
25483,,res:/dx9/model/Shared/fx/Debris/DebrisExplodeAndGo_04a/Prefab/DebrisExplodeAndGo_04_Dungeon_10000m.red,,,
