effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
8228,miningBargeBonusIceHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,miningBargeBonusIceHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3182
  operation: 6
  skillTypeID: 16281
"
8229,miningBargeBonusGasHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,miningBargeBonusGasHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3183
  operation: 6
  skillTypeID: 25544
"
8230,miningBargeBonusOreMiningRange,0,,,None,,,0,0,,,,,,0,0,miningBargeBonusOreMiningRange,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 3184
  operation: 6
  skillTypeID: 3386
"
8231,miningBargeBonusIceHarvestingRange,0,,,None,,,0,0,,,,,,0,0,miningBargeBonusIceHarvestingRange,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 3185
  operation: 6
  skillTypeID: 16281
"
8232,miningBargeSkillLevelOreMiningYield,0,,,None,,,0,0,,,,,,0,0,miningBargeSkillLevelOreMiningYield,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3181
  modifyingAttributeID: 280
  operation: 4
"
8233,miningBargeSkillLevelIceHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,miningBargeSkillLevelIceHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3182
  modifyingAttributeID: 280
  operation: 4
"
8234,miningBargeSkillLevelGasHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,miningBargeSkillLevelGasHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3183
  modifyingAttributeID: 280
  operation: 4
"
8235,miningBargeSkillLevelOreMiningRange,0,,,None,,,0,0,,,,,,0,0,miningBargeSkillLevelOreMiningRange,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3184
  modifyingAttributeID: 280
  operation: 4
"
8236,miningBargeSkillLevelIceHarvestingRange,0,,,None,,,0,0,,,,,,0,0,miningBargeSkillLevelIceHarvestingRange,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3185
  modifyingAttributeID: 280
  operation: 4
"
8237,miningBargeBonusArmorHP,0,,,None,,,0,0,,,,,,0,0,miningBargeBonusArmorHP,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 3189
  operation: 6
"
8239,expeditionFrigateSkillLevelShieldResistance,0,,,None,,,0,0,,,,,,0,0,expeditionFrigateSkillLevelShieldResistance,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3192
  modifyingAttributeID: 280
  operation: 4
"
8240,miningBargeSkillLevelGeneralMiningHoldCapacity,0,,,None,,,0,0,,,,,,0,0,miningBargeSkillLevelGeneralMiningHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3187
  modifyingAttributeID: 280
  operation: 4
"
8241,miningBargeSkillLevelShieldCapacity,0,,,None,,,0,0,,,,,,0,0,miningBargeSkillLevelShieldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3188
  modifyingAttributeID: 280
  operation: 4
"
8242,miningBargeSkillLevelArmorHP,0,,,None,,,0,0,,,,,,0,0,miningBargeSkillLevelArmorHP,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3189
  modifyingAttributeID: 280
  operation: 4
"
8243,exhumersBonusOreMiningDuration,0,,,None,,,0,0,,,,,,0,0,exhumersBonusOreMiningDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3193
  operation: 6
  skillTypeID: 3386
"
8244,exhumersBonusIceHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,exhumersBonusIceHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3194
  operation: 6
  skillTypeID: 16281
"
8245,exhumersBonusSignatureRadius,0,,,None,,,0,0,,,,,,0,0,exhumersBonusSignatureRadius,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 552
  modifyingAttributeID: 3195
  operation: 6
"
8246,exhumersSkillLevelOreMiningDuration,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelOreMiningDuration,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3193
  modifyingAttributeID: 280
  operation: 4
"
8247,exhumersSkillLevelIceharvestingDuration,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelIceharvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3194
  modifyingAttributeID: 280
  operation: 4
"
8248,exhumersSkillLevelSingatureRadius,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelSingatureRadius,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3195
  modifyingAttributeID: 280
  operation: 4
"
8249,exhumersBonusOreMiningYield,0,,,None,,,0,0,,,,,,0,0,exhumersBonusOreMiningYield,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 77
  modifyingAttributeID: 3197
  operation: 6
  skillTypeID: 3386
"
8250,exhumersSkillLevelOreMiningYield,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelOreMiningYield,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3197
  modifyingAttributeID: 280
  operation: 4
"
8251,exhumersBonusGeneralMiningHoldCapacity,0,,,None,,,0,0,,,,,,0,0,exhumersBonusGeneralMiningHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1556
  modifyingAttributeID: 3198
  operation: 6
"
8252,exhumersSkillLevelGeneralMiningHoldCapacity,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelGeneralMiningHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3198
  modifyingAttributeID: 280
  operation: 4
"
8253,exhumersBonusShieldResistance,0,,,None,,,0,0,,,,,,0,0,exhumersBonusShieldResistance,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 271
  modifyingAttributeID: 3199
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 274
  modifyingAttributeID: 3199
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 272
  modifyingAttributeID: 3199
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 273
  modifyingAttributeID: 3199
  operation: 6
"
8254,exhumersBonusArmorResistance,0,,,None,,,0,0,,,,,,0,0,exhumersBonusArmorResistance,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 267
  modifyingAttributeID: 3200
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 270
  modifyingAttributeID: 3200
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 269
  modifyingAttributeID: 3200
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 268
  modifyingAttributeID: 3200
  operation: 6
"
8255,exhumersSkillLevelShieldResistance,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelShieldResistance,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3199
  modifyingAttributeID: 280
  operation: 4
"
8256,exhumersSkillLevelArmorResistance,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelArmorResistance,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3200
  modifyingAttributeID: 280
  operation: 4
"
8257,exhumersBonusLightDronesDamage,0,,,None,,,0,0,,,,,,0,0,exhumersBonusLightDronesDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 3201
  operation: 6
  skillTypeID: 24241
"
8258,exhumersBonusMediumDronesDamage,0,,,None,,,0,0,,,,,,0,0,exhumersBonusMediumDronesDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 3202
  operation: 6
  skillTypeID: 33699
"
8259,exhumersSkillLevelLightDronesDamage,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelLightDronesDamage,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3201
  modifyingAttributeID: 280
  operation: 0
"
8260,exhumersSkillLevelMediumDronesDamage,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelMediumDronesDamage,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3202
  modifyingAttributeID: 280
  operation: 0
"
8261,industrialCommandBonusDroneDamage,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusDroneDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 3203
  operation: 6
  skillTypeID: 3436
"
8262,industrialCommandSkillLevelDroneDamage,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelDroneDamage,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3203
  modifyingAttributeID: 280
  operation: 4
"
8263,industrialCommandBonusFuelConsuptionCompactIndustrialCore,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusFuelConsuptionCompactIndustrialCore,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 714
  modifyingAttributeID: 3204
  operation: 6
  skillTypeID: 58956
"
8264,industrialCommandBonusMiningForemanBurstRange,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusMiningForemanBurstRange,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 3205
  operation: 6
  skillTypeID: 22536
"
8265,industrialCommandSkillLevelFuelConsuptionCompactIndustrialCore,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelFuelConsuptionCompactIndustrialCore,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3204
  modifyingAttributeID: 280
  operation: 4
"
8266,industrialCommandSkillLevelMiningForemanBurstRange,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelMiningForemanBurstRange,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3205
  modifyingAttributeID: 280
  operation: 4
"
8267,weaponDisruptorResistanceBonusPassive,0,,,None,,,0,0,,,,,,0,0,weaponDisruptorResistanceBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2113
  modifyingAttributeID: 2353
  operation: 6
"
8268,nosferatuDurationBonusPassive,0,,,None,,,0,0,,,,,,0,0,nosferatuDurationBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 68
  modifiedAttributeID: 73
  modifyingAttributeID: 66
  operation: 6
"
8269,stasisWebifierMaxRangeAddPassive,0,,,None,,,0,0,,,,,,0,0,stasisWebifierMaxRangeAddPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 65
  modifiedAttributeID: 54
  modifyingAttributeID: 3206
  operation: 2
"
8270,capacitorWarfareResistanceBonusPassive,0,,,None,,,0,0,,,,,,0,0,capacitorWarfareResistanceBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2045
  modifyingAttributeID: 2267
  operation: 6
"
8271,industrialCommandBonusGasHoldCapacity,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusGasHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1557
  modifyingAttributeID: 3208
  operation: 6
"
8272,industrialCommandBonusIceHoldCapacity,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusIceHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3136
  modifyingAttributeID: 3209
  operation: 6
"
8273,industrialCommandSkillLevelGasHoldCapacity,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelGasHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3208
  modifyingAttributeID: 280
  operation: 4
"
8274,industrialCommandSkillLevelIceHoldCapacity,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelIceHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3209
  modifyingAttributeID: 280
  operation: 4
"
8275,minmatarIndustrialBonusGasHoldCapacity,0,,,None,,,0,0,,,,,,0,0,minmatarIndustrialBonusGasHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1557
  modifyingAttributeID: 3210
  operation: 6
"
8276,minmatarIndustrialSkillLevelGasHoldCapacity,0,,,None,,,0,0,,,,,,0,0,minmatarIndustrialSkillLevelGasHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3210
  modifyingAttributeID: 280
  operation: 4
"
8277,gallenteIndustrialSkillLevelIceHoldCapacity,0,,,None,,,0,0,,,,,,0,0,gallenteIndustrialSkillLevelIceHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3157
  modifyingAttributeID: 280
  operation: 0
"
8278,industrialCommandBonusGeneralMiningHoldCapacity,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusGeneralMiningHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1556
  modifyingAttributeID: 3212
  operation: 6
"
8279,industrialCommandBonusShipHoldCapacity,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusShipHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 38
  modifyingAttributeID: 3211
  operation: 6
"
8280,industrialCommandSkillLevelGeneralMiningHoldCapacity,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelGeneralMiningHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3212
  modifyingAttributeID: 280
  operation: 0
"
8281,industrialCommandSkillLevelShipCargoCapacity,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelShipCargoCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3211
  modifyingAttributeID: 280
  operation: 0
"
8282,expeditionFrigateSkillLevelLightDronesDamage,0,,,None,,,0,0,,,,,,0,0,expeditionFrigateSkillLevelLightDronesDamage,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3213
  modifyingAttributeID: 280
  operation: 0
"
8283,expeditionFrigateBonusLightDronesDamage,0,,,None,,,0,0,,,,,,0,0,expeditionFrigateBonusLightDronesDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 3213
  operation: 6
  skillTypeID: 24241
"
8284,expeditionFrigateBonusMediumDronesDamage,0,,,None,,,0,0,,,,,,0,0,expeditionFrigateBonusMediumDronesDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 3214
  operation: 6
  skillTypeID: 33699
"
8285,expeditionFrigateSkillLevelMediumDronesDamage,0,,,None,,,0,0,,,,,,0,0,expeditionFrigateSkillLevelMediumDronesDamage,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3214
  modifyingAttributeID: 280
  operation: 0
"
8291,afterburnerSpeedBoostBonusPassive,0,,,None,,,0,0,,,,,,0,0,afterburnerSpeedBoostBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 20
  modifyingAttributeID: 318
  operation: 6
  skillTypeID: 3450
"
8292,industrialCommandSkillLevelDroneOreMiningYield,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelDroneOreMiningYield,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3221
  modifyingAttributeID: 280
  operation: 4
"
8293,industrialCommandSkillLevelDroneIceHarvestingCycleTime,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelDroneIceHarvestingCycleTime,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3222
  modifyingAttributeID: 280
  operation: 4
"
8294,industrialCommandBonusDroneOreMiningYield,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusDroneOreMiningYield,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 77
  modifyingAttributeID: 3221
  operation: 6
  skillTypeID: 3438
"
8295,industrialCommandBonusDroneIceHarvestingCycleTime,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusDroneIceHarvestingCycleTime,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3222
  operation: 6
  skillTypeID: 43702
"
8296,capitalIndustrialShipBonusDroneOreMiningYield,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipBonusDroneOreMiningYield,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 77
  modifyingAttributeID: 3223
  operation: 6
  skillTypeID: 3438
"
8297,capitalIndustrialShipBonusDroneIceCycleTime,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipBonusDroneIceCycleTime,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3224
  operation: 6
  skillTypeID: 43702
"
8298,capitalIndustrialShipSkillLevelDroneOreMiningYield,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipSkillLevelDroneOreMiningYield,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3223
  modifyingAttributeID: 280
  operation: 4
"
8299,capitalIndustrialShipSkillLevelDroneIceHarvestingCycleTime,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipSkillLevelDroneIceHarvestingCycleTime,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3224
  modifyingAttributeID: 280
  operation: 4
"
8300,shipRoleBonusGasHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,shipRoleBonusGasHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3225
  operation: 6
  skillTypeID: 25544
"
8301,exhumersBonusGasHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,exhumersBonusGasHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3226
  operation: 6
  skillTypeID: 25544
"
8302,exhumersSkillLevelGasHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,exhumersSkillLevelGasHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3226
  modifyingAttributeID: 280
  operation: 0
"
8303,shipRoleBonusStripMinerActivationCost,0,,,None,,,0,0,,,,,,0,0,shipRoleBonusStripMinerActivationCost,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 3228
  operation: 6
  skillTypeID: 3386
"
8304,shipRoleBonusIceHarvestingActivationCost,0,,,None,,,0,0,,,,,,0,0,shipRoleBonusIceHarvestingActivationCost,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 3229
  operation: 6
  skillTypeID: 16281
"
8305,shipRoleBonusOreMiningDuration,0,,,None,,,0,0,,,,,,0,0,shipRoleBonusOreMiningDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3230
  operation: 6
  skillTypeID: 3386
"
8306,industrialReconfigurationBonusConsumptionQuantity,0,,,None,,,0,0,,,,,,0,0,industrialReconfigurationBonusConsumptionQuantity,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 714
  modifyingAttributeID: 885
  operation: 3
  skillTypeID: 58956
"
8307,industrialReconfigurationSkillLevelConsumptionQuantity,0,,,None,,,0,0,,,,,,0,0,industrialReconfigurationSkillLevelConsumptionQuantity,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 885
  modifyingAttributeID: 280
  operation: 0
"
8308,shipRoleBonusGeneralMiningHoldCapacity,0,,,None,,,0,0,,,,,,0,0,shipRoleBonusGeneralMiningHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1556
  modifyingAttributeID: 3231
  operation: 6
"
8309,capitalIndustrialShipBonusDroneHitPoints,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipBonusDroneHitPoints,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 3233
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 3233
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 3233
  operation: 6
  skillTypeID: 3436
"
8310,capitalIndustrialShipSkillLevelDroneHitPoints,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipSkillLevelDroneHitPoints,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3233
  modifyingAttributeID: 280
  operation: 0
"
8311,industrialCommandBonusDroneHitPoints,0,,,None,,,0,0,,,,,,0,0,industrialCommandBonusDroneHitPoints,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 3235
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 3235
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 3235
  operation: 6
  skillTypeID: 3436
"
8312,industrialCommandSkillLevelDroneHitPoints,0,,,None,,,0,0,,,,,,0,0,industrialCommandSkillLevelDroneHitPoints,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3235
  modifyingAttributeID: 280
  operation: 0
"
8313,miningFrigateBonusGasCloudHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,miningFrigateBonusGasCloudHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3237
  operation: 6
  skillTypeID: 25544
"
8314,miningFrigateSkillLevelGasCloudHarvesting,0,,,None,,,0,0,,,,,,0,0,miningFrigateSkillLevelGasCloudHarvesting,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3237
  modifyingAttributeID: 280
  operation: 4
"
8315,shipRoleBonusGasHarvestingYield,0,,,None,,,0,0,,,,,,0,0,shipRoleBonusGasHarvestingYield,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 77
  modifyingAttributeID: 3239
  operation: 6
  skillTypeID: 25544
"
8316,expeditionFrigateSkillLevelOreMiningYield,0,,,None,,,0,0,,,,,,0,0,expeditionFrigateSkillLevelOreMiningYield,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3191
  modifyingAttributeID: 280
  operation: 4
"
8317,miningFrigateBonusIceHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,miningFrigateBonusIceHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 3240
  operation: 6
  skillTypeID: 16281
"
8318,miningFrigateSkillLevelIceHarvestingDuration,0,,,None,,,0,0,,,,,,0,0,miningFrigateSkillLevelIceHarvestingDuration,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3240
  modifyingAttributeID: 280
  operation: 4
"
8322,gallenteIndustrialSkillLevelMiningHoldCapacity,0,,,None,,,0,0,,,,,,0,0,gallenteIndustrialSkillLevelMiningHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3241
  modifyingAttributeID: 280
  operation: 0
"
8323,gallenteIndustrialBonusMiningHoldCapacity,0,,,None,,,0,0,,,,,,0,0,gallenteIndustrialBonusMiningHoldCapacity,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1556
  modifyingAttributeID: 3241
  operation: 6
"
8324,shipRoleBonusDroneOreMiningYield,0,,,None,,,0,0,,,,,,0,0,shipRoleBonusDroneOreMiningYield,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 77
  modifyingAttributeID: 3242
  operation: 6
  skillTypeID: 3438
"
8327,relicAnalyzerRangeBonusPassive,0,,,None,,,0,0,,,,,,0,0,relicAnalyzerRangeBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 294
  operation: 6
  skillTypeID: 13278
"
8328,relicVirusStrengthBonusPassive,0,,,None,,,0,0,,,,,,0,0,relicVirusStrengthBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 1910
  modifyingAttributeID: 1918
  operation: 2
  skillTypeID: 13278
"
8329,signatureRadiusBonusPassive,0,,,None,,,0,0,,,,,,0,0,signatureRadiusBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 552
  modifyingAttributeID: 973
  operation: 6
"
8360,shipBonusMissileReloadTimeGC2,0,,,None,,,0,0,,,,,,0,0,shipBonusMissileReloadTimeGC2,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 1795
  modifyingAttributeID: 658
  operation: 6
  skillTypeID: 3319
"
