typeID,parentTypeID,metaGroupID
31225,,2
31226,,1
31228,,1
31230,,1
31232,31226,2
31233,,2
31234,31228,2
31235,,2
31236,31230,2
31237,,2
31238,,1
31240,,1
31242,,1
31244,31238,2
31245,,2
31246,31240,2
31247,,2
31248,31242,2
31249,,2
31250,,1
31252,,1
31254,,1
31256,31250,2
31257,,2
31258,31252,2
31259,,2
31260,31254,2
31261,,2
31262,,1
31264,,1
31266,,1
31268,31262,2
31269,,2
31270,31264,2
31271,,2
31272,31266,2
31273,,2
31274,,1
31276,,1
31278,,1
31280,31274,2
31281,,2
31282,31276,2
31283,,2
31284,31278,2
31285,,2
31286,,1
31288,,1
31290,,1
31292,31286,2
31293,,2
31294,31288,2
31295,,2
31296,31290,2
31297,,2
31298,,1
31300,,1
31302,,1
31304,31298,2
31305,,2
31306,31300,2
31307,,2
31308,31302,2
31309,,2
31310,,1
31312,,1
31314,,1
31316,31310,2
31317,,2
31318,31312,2
31319,,2
31320,31314,2
31321,,2
31322,,1
31324,,1
31326,,1
31328,31322,2
31329,,2
31330,31324,2
31331,,2
31332,31326,2
31333,,2
31334,,1
31336,,1
31338,,1
31340,31334,2
31341,,2
31342,31336,2
31343,,2
31344,31338,2
31345,,2
31346,,1
31348,,1
31350,,1
31352,31346,2
31353,,2
31354,31348,2
31355,,2
31356,31350,2
31357,,2
31358,,1
31360,,1
31362,,1
31364,31358,2
31365,,2
31366,31360,2
31367,,2
31368,31362,2
31369,,2
31370,,1
31372,,1
31374,,1
31376,31370,2
31377,,2
31378,31372,2
31379,,2
31380,31374,2
31381,,2
31382,,1
31384,,1
31386,,1
31388,31382,2
31389,,2
31390,31384,2
31391,,2
31392,31386,2
31393,,2
31394,,1
31396,,1
31398,,1
31400,31394,2
31401,,2
31402,31396,2
31403,,2
31404,31398,2
31405,,2
31406,,1
31408,,1
31410,,1
31412,31406,2
31413,,2
31414,31408,2
31415,,2
31416,31410,2
31417,,2
31418,,1
31420,,1
31422,,1
31424,31418,2
31425,,2
31426,31420,2
31427,,2
31428,31422,2
31429,,2
31430,,1
31432,,1
31434,,1
31436,31430,2
31437,,2
31438,31432,2
31439,,2
31440,31434,2
31441,,2
31442,,1
31444,,1
31446,,1
31448,31442,2
31449,,2
31450,31444,2
31451,,2
31452,31446,2
31453,,2
31454,,1
31456,,1
31458,,1
31460,31454,2
31461,,2
31462,31456,2
31463,,2
31464,31458,2
31465,,2
31466,,1
31468,,1
31470,,1
31472,31466,2
31473,,2
31474,31468,2
31475,,2
31476,31470,2
31477,,2
31478,,1
31480,,1
31482,,1
31484,31478,2
31485,,2
31486,31480,2
31487,,2
31488,31482,2
31489,,2
31490,,1
31492,,1
31494,,1
31496,31490,2
31497,,2
31498,31492,2
31499,,2
31500,31494,2
31501,,2
31502,,1
31504,,1
31506,,1
31508,31502,2
31509,,2
31510,31504,2
31511,,2
31512,31506,2
31513,,2
31514,,1
31516,,1
31518,,1
31520,31514,2
31521,,2
31522,31516,2
31523,,2
31524,31518,2
31525,,2
31526,,1
31528,,1
31530,,1
31532,31526,2
31533,,2
31534,31528,2
31535,,2
31536,31530,2
31537,,2
31538,,1
31540,,1
31542,,1
31544,31538,2
31545,,2
31546,31540,2
31547,,2
31548,31542,2
31549,,2
31550,,1
31552,,1
31554,,1
31556,31550,2
31557,,2
31558,31552,2
31559,,2
31560,31554,2
31561,,2
31562,,1
31564,,1
31566,,1
31568,31562,2
31569,,2
31570,31564,2
31571,,2
31572,31566,2
31573,,2
31574,,1
31576,,1
31578,,1
31580,31574,2
31581,,2
31582,31576,2
31583,,2
31584,31578,2
31585,,2
31586,,1
31588,,1
31590,,1
31592,31586,2
31593,,2
31594,31588,2
31595,,2
31596,31590,2
31597,,2
31598,,1
31600,,1
31602,,1
31604,31598,2
31605,,2
31606,31600,2
31607,,2
31608,,1
31610,,1
31612,,1
31614,31608,2
31615,,2
31616,31610,2
31617,,2
31618,31612,2
31619,,2
31620,,1
31622,,1
31624,,1
31626,31620,2
31627,,2
31628,31622,2
31629,,2
31630,31624,2
31631,,2
31632,,1
31634,,1
31636,,1
31638,31632,2
31639,,2
31640,31634,2
31641,,2
31642,31636,2
31643,,2
31644,,1
31646,,1
31648,,1
31650,31644,2
31651,,2
31652,31646,2
31653,,2
31654,31648,2
31655,,2
31656,,1
31658,,1
31660,,1
31662,31656,2
31663,,2
31664,31658,2
31665,,2
31666,31660,2
31667,,2
31668,,1
31670,,1
31672,,1
31674,31668,2
31675,,2
31676,31670,2
31677,,2
31678,31672,2
31679,,2
31680,,1
31682,,1
31684,,1
31686,31680,2
31687,,2
31688,31682,2
31689,,2
31690,31684,2
31691,,2
31692,,1
31694,,1
31696,,1
31698,31692,2
31699,,2
31700,31694,2
31701,,2
31702,31696,2
31703,,2
31704,,1
31706,,1
31708,,1
31710,31704,2
31711,,2
31712,31706,2
31713,,2
31714,31708,2
31715,,2
31716,,1
31718,,1
31720,,1
31722,31716,2
31723,,2
31724,31718,2
31725,,2
31726,31720,2
31727,,2
31728,,1
31730,,1
31732,,1
31734,31728,2
31735,,2
31736,31730,2
31737,,2
31738,31732,2
31739,,2
31740,,1
31742,,1
31744,,1
31746,31740,2
31747,,2
31748,31742,2
31749,,2
31750,31744,2
31751,,2
31752,,1
31754,,1
31756,,1
31758,31752,2
31759,,2
31760,31754,2
31761,,2
31762,31756,2
31763,,2
31764,,1
31766,,1
31768,,1
31770,31764,2
31771,,2
31772,31766,2
31773,,2
31774,31768,2
31775,,2
31776,,1
31778,,1
31780,,1
31782,31776,2
31783,,2
31784,31778,2
31785,,2
31786,31780,2
31787,,2
31788,,1
31790,,1
31792,,1
31794,31788,2
31795,,2
31796,31790,2
31797,,2
31798,31792,2
31799,,2
31800,,1
31802,,1
31804,,1
31810,31800,2
31811,,2
31812,31802,2
31813,,2
31814,31804,2
31815,,2
31816,,1
31818,,1
31820,,1
31822,31816,2
31823,,2
31824,31818,2
31825,,2
31826,31820,2
31827,,2
31864,2203,4
31865,,4
31866,2173,4
31867,,4
31868,23525,4
31869,,4
31870,2193,4
31871,,4
31872,2464,4
31873,,4
31874,15508,4
31875,,4
31876,1201,4
31877,,4
31878,23559,4
31879,,4
31880,2454,4
31881,,4
31882,2183,4
31883,,4
31884,2444,4
31885,,4
31886,23561,4
31887,,4
31888,2486,4
31889,,4
31890,15510,4
31891,,4
31892,2476,4
31893,,4
31894,23563,4
31895,,4
31896,11293,4
31897,,4
31898,11293,4
31899,,4
31900,11279,4
31901,,4
31902,11279,4
31903,,4
31904,11295,4
31905,,4
31906,11295,4
31907,,4
31908,11297,4
31909,,4
31910,11297,4
31911,,4
31916,11299,4
31917,,4
31918,11299,4
31919,,4
31922,377,4
31923,,4
31924,377,4
31925,,4
31926,3829,4
31927,,4
31928,3829,4
31929,,4
31930,3839,4
31931,,4
31932,3839,4
31933,,4
31936,11563,4
31942,23533,4
31943,,4
31944,12709,4
31945,,4
31946,12225,4
31947,,4
31948,12217,4
31949,,4
31950,529,4
31951,,4
31952,1539,4
31953,,4
31954,,4
31955,,4
31956,,4
31957,,4
31958,,4
31959,,4
31962,,4
31963,,4
31964,,4
31965,,4
31966,,4
31967,,4
31968,,4
31969,,4
31970,,4
31971,,4
31972,,4
31973,,4
31974,,4
31975,,4
31976,,4
31977,,4
31978,,4
31979,,4
31982,3554,4
31990,11283,4
31998,11285,4
32006,11287,4
32014,11289,4
32025,,1
32027,,1
32029,32025,2
32030,,2
32031,32027,2
32032,,2
32033,,1
32035,,1
32037,32033,2
32038,,2
32039,32035,2
32040,,2
32041,,1
32043,,1
32045,32041,2
32046,,2
32047,32043,2
32048,,2
32049,,1
32051,,1
32053,32049,2
32054,,2
32055,32051,2
32056,,2
32057,,1
32059,,1
32061,32057,2
32062,,2
32063,32059,2
32064,,2
32069,,1
32071,,1
32073,32069,2
32074,,2
32075,32071,2
32076,,2
32077,,2
32078,,2
32079,,2
32080,,2
32081,,1
32083,,1
32085,32081,2
32086,,2
32087,32083,2
32088,,2
32089,,1
32091,,1
32093,32089,2
32094,,2
32095,32091,2
32096,,2
32101,,4
32102,,4
32103,,4
32104,,4
32105,,4
32107,,4
32108,,4
32109,,4
32110,,4
32111,,4
32112,,4
32113,,4
32114,,4
32115,,4
32116,,4
32117,,4
32118,,4
32119,,4
32120,,4
32121,,4
32122,,4
32123,,4
32124,,4
32125,,4
32207,,4
32208,,4
32209,,4
32210,,4
32246,30013,3
32248,,4
32260,11370,3
32262,23527,3
32305,643,4
32306,,4
32307,645,4
32308,,4
32309,640,4
32310,,4
32311,644,4
32312,,4
32325,,1
32340,,1
32342,,1
32344,,1
32413,,4
32414,12709,4
32415,,4
32416,,4
32417,,4
32436,,1
32438,,1
32440,,1
32442,,1
32444,,1
32467,3586,1
32469,11355,1
32788,,4
32789,,4
32790,,4
32791,,4
32809,1294,4
32810,,4
32811,656,4
32812,,4
32840,,4
32841,,4
32842,,4
32843,,4
32844,,4
32845,,4
32846,,4
32847,,4
32848,,4
32849,,4
32854,,1
32855,,1
32872,,1
32874,,1
32876,,1
32878,,1
32880,,1
32919,4393,5
32921,4393,5
32923,4393,5
32925,4393,5
32927,23527,5
32929,23527,5
32931,23527,5
32933,23527,5
32935,23533,5
32937,23533,5
32939,23533,5
32941,23533,5
32943,24395,5
32945,24395,5
32947,24395,5
32949,24395,5
32951,24283,5
32953,24283,5
32955,24283,5
32957,24283,5
32983,,4
32984,,4
32985,,4
32986,,4
32987,,4
32988,,4
32989,,4
32990,,4
33079,,4
33081,,4
33082,,4
33083,,4
33099,,4
33151,16229,4
33152,,4
33153,24698,4
33154,,4
33155,24696,4
33156,,4
33157,24702,4
33158,,4
33176,,1
33178,,1
33180,,1
33190,,4
33191,,4
33197,33176,2
33198,,2
33199,33178,2
33200,,2
33201,33180,2
33202,,2
33270,,1
33272,33270,2
33273,,2
33277,,1
33279,33277,2
33280,,2
33281,,1
33283,33281,2
33284,,2
33285,,1
33287,33285,2
33288,,2
33289,,1
33291,33289,2
33292,,2
33293,,1
33295,33293,2
33296,,2
33297,,1
33298,33297,2
33300,,2
33301,31602,2
33302,,2
33303,,1
33305,33303,2
33306,,2
33307,,1
33309,33307,2
33310,,2
33311,,1
33313,33311,2
33314,,2
33328,670,4
33330,263,4
33332,264,4
33334,3552,4
33395,,4
33396,,4
33397,,4
33398,,4
33403,,4
33404,,4
33405,,4
33406,,4
33440,33448,1
33441,33448,1
33442,33448,1
33446,33448,4
33447,,4
33448,,1
33450,33448,2
33451,,2
33452,33448,4
33453,33448,4
33454,33448,5
33455,33448,5
33456,33448,5
33457,33448,5
33458,33448,5
33459,33448,4
33460,,4
33461,33448,5
33462,33448,5
33463,33448,5
33464,33448,4
33465,33448,5
33466,33448,1
33468,,4
33469,,4
33470,,4
33471,,4
33472,,4
33473,,4
33474,,1
33475,,1
33477,,1
33514,,19
33516,,4
33520,33474,1
33521,,1
33522,33474,1
33523,,1
33525,,4
33526,,4
33527,,4
33528,,4
33529,,4
33536,,4
33543,,4
33545,,4
33546,,4
33547,,4
33548,,4
33553,,4
33554,,4
33555,,4
33556,,4
33557,,4
33558,,4
33559,,4
33560,,4
33561,,4
33562,,4
33563,,4
33564,,4
33565,,4
33566,,4
33581,33477,1
33582,,1
33583,33477,1
33584,,1
33586,,1
33588,,1
33596,,1
33609,,1
33611,,1
33671,,1
33673,,2
33674,,2
33675,,2
33676,,2
33677,,4
33678,,4
33681,,4
33682,,4
33683,,2
33684,,2
33697,32880,2
33698,,2
33700,33475,1
33701,,1
33702,33475,1
33703,,1
33704,,1
33706,,1
33708,33671,2
33709,,2
33710,33704,2
33711,,2
33712,33706,2
33713,,2
33816,,4
33817,,4
33818,,4
33819,,4
33820,,4
33821,,4
33822,,1
33824,33822,2
33825,,2
33826,23533,4
33828,33822,4
33830,33822,4
33832,33822,4
33834,33822,5
33836,33822,5
33838,33822,5
33840,33822,5
33842,4393,4
33844,4393,4
33846,4393,4
33848,4393,4
33850,24395,4
33852,24395,4
33867,,4
33868,,4
33890,,1
33892,33890,2
33893,,2
33894,,1
33896,33894,2
33897,,2
33898,,1
33900,33898,2
33901,,2
33902,,1
33904,33902,2
33905,,2
33917,,4
33918,,4
33919,,4
33920,,4
33921,,4
33922,,4
33923,,4
33924,,4
33925,,4
33926,,4
33927,,4
33928,,4
33929,,4
33930,,4
33931,,4
33932,,4
33933,,4
33934,,4
33935,,4
33936,,4
33937,,4
33938,,4
33939,,4
33940,,4
33941,,4
33942,,4
33943,,4
33944,,4
33945,,4
33946,,4
33947,,4
33948,,4
33949,,4
33950,,4
33951,,4
33952,,4
33953,,4
33954,,4
33955,,4
33956,,4
33957,,4
33958,,4
33959,,4
33960,,4
33961,,4
33962,,4
33963,,4
33964,,4
33965,,4
33966,,4
33967,,4
33968,,4
33969,,4
33970,,4
33971,,4
33972,,4
33973,,4
33974,,4
33975,,4
33976,,4
33981,,1
33983,33981,1
33984,,1
33985,33981,1
33986,,1
34005,,17
34016,,17
34081,,17
34122,,1
34124,34122,1
34125,,1
34126,34122,1
34127,,1
34151,,4
34153,,4
34219,,2
34220,,2
34221,,2
34222,,2
34223,,2
34224,,2
34231,,2
34232,,2
34233,,2
34234,,2
34235,,2
34236,,2
34241,,2
34242,,2
34243,,2
34244,,2
34245,,2
34246,,2
34253,,2
34254,,2
34255,,2
34256,,2
34257,,2
34258,,2
34260,22778,1
34264,27924,1
34271,,4
34272,453,2
34273,,2
34274,458,2
34275,,2
34276,462,2
34277,,2
34278,564,2
34279,,2
34280,568,2
34281,,2
34282,573,2
34283,,2
34284,486,2
34285,,2
34286,491,2
34287,,2
34288,496,2
34289,,2
34290,10629,2
34291,,2
34292,20138,2
34293,,2
34294,503,2
34295,,2
34317,,14
34318,,14
34461,,4
34462,,4
34463,,4
34464,,4
34475,,4
34476,,4
34477,,2
34478,,2
34479,,2
34480,,2
34481,1403,4
34483,1403,4
34485,1333,4
34487,1333,4
34489,1317,4
34496,,4
34562,,14
34563,,14
34590,635,4
34591,,4
34593,,1
34595,34593,2
34596,,2
34718,,17
34802,,17
34817,,17
34828,,14
34829,,14
35656,12056,1
35657,12066,1
35658,434,1
35659,12052,1
35660,12052,1
35661,12054,1
35662,12054,1
35683,,14
35684,,14
35770,,1
35771,35770,2
35773,,2
35774,35770,1
35779,,4
35780,,4
35781,,4
35782,,4
35788,,1
35789,35788,1
35790,35788,2
35792,,2
35833,,1
35834,,1
35877,,54
35878,,54
35880,,54
35881,,54
35886,,54
35888,,54
35889,,54
35890,,54
35891,,54
35892,,54
35893,,54
35894,,54
35895,,54
35896,,54
35897,,54
35898,,54
35899,,54
35900,,54
35901,,54
35904,,54
35905,,54
35906,,54
35907,,54
35908,,54
35909,,54
35910,,54
35911,,54
35912,,54
35913,,54
35914,,54
35915,,54
35916,,54
35917,,54
35918,,54
35919,,54
35920,,54
35921,,54
35922,,54
35923,,54
35924,,54
35925,,54
35926,,54
35927,,54
35928,,54
35929,,54
35930,,54
35931,,54
35932,,54
35933,,54
35934,,54
35935,,54
35936,,54
35937,,54
35938,,54
35939,,54
35940,,54
35941,,54
35943,,54
35944,,54
35945,,54
35947,,54
35949,,54
35950,,54
35951,,54
35952,,54
35953,,54
35954,,54
35955,,54
35957,,54
35958,,54
35959,,54
35961,,54
35962,,54
35963,,54
35965,,54
35966,,54
35967,,54
36997,,54
36999,,54
37000,,54
37001,,54
37002,,54
37003,,54
37004,,54
37005,,54
37006,,54
37007,,54
37008,,54
37020,,54
37021,,54
37022,,54
37023,,54
37024,,54
37025,,54
37026,,54
37027,,54
37028,,54
37029,,54
37030,,54
37031,,54
37032,,54
37033,,54
37034,,54
37037,,54
37038,,54
37039,,54
37040,,54
37041,,54
37042,,54
37043,,54
37044,,54
37045,,54
37046,,54
37047,,54
37048,,54
37049,,54
37050,,54
37051,,54
37052,,54
37053,,54
37054,,54
37058,,54
37060,,54
37061,,54
37062,,54
37063,,54
37064,,54
37065,,54
37066,,54
37067,,54
37068,,54
37071,,54
37072,,54
37073,,54
37075,,54
37079,,54
37080,,54
37081,,54
37083,,54
37085,,54
37087,,54
37089,,17
37123,,17
37135,32880,2
37138,,54
37139,,54
37141,,54
37142,,54
37143,,54
37146,,54
37147,37146,53
37148,,54
37149,37148,53
37150,,54
37151,37150,53
37152,43732,53
37153,43919,53
37154,,54
37155,37154,53
37156,,54
37157,37156,53
37158,,54
37159,37158,53
37160,,54
37161,37160,53
37162,,54
37163,37162,53
37164,,54
37165,37164,53
37166,,54
37167,37166,53
37168,,54
37169,37168,53
37170,,54
37171,37170,53
37172,37173,53
37173,,54
37174,,54
37175,37174,53
37176,,54
37177,,53
37178,,54
37179,37178,53
37180,,54
37181,37180,53
37182,37183,53
37183,,54
37184,,54
37185,,53
37186,,54
37187,,53
37188,,54
37190,,54
37191,,53
37192,,54
37193,,53
37194,,54
37195,,53
37196,,54
37197,,53
37198,,54
37199,,53
37202,,54
37203,,53
37204,,54
37205,,53
37206,,54
37207,,53
37208,,54
37209,,53
37210,,54
37211,,53
37212,,54
37213,,53
37214,,54
37215,,53
37216,,54
37217,37216,53
37218,,54
37219,37218,53
37220,,54
37221,37220,53
37222,,54
37223,37222,53
37224,,54
37225,,53
37226,,54
37227,,53
37228,,54
37229,37228,53
37230,,54
37231,37230,53
37232,,54
37233,37232,53
37234,,54
37235,37234,53
37248,,54
37249,37248,53
37250,,54
37251,37250,53
37252,,54
37253,,53
37254,,54
37255,37254,53
37256,,54
37257,37256,53
37258,,54
37259,37258,53
37260,,54
37261,37260,53
37268,,54
37269,37268,53
37270,,54
37271,,53
37272,,54
37273,37272,53
37274,,54
37275,37274,53
37280,,54
37281,37280,53
37282,,54
37283,37282,53
37284,,54
37285,37284,53
37288,,1
37289,,1
37290,,1
37291,,1
37292,37288,2
37293,37288,4
37294,20539,2
37295,32444,2
37296,37290,2
37297,37290,1
37298,20444,2
37299,20446,2
37300,37291,2
37301,37291,1
37302,20450,2
37303,20448,2
37304,37289,2
37305,37289,1
37306,20452,2
37307,20454,2
37309,,54
37310,,54
37311,,2
37314,,2
37316,,2
37318,,2
37320,,2
37322,,2
37324,,2
37326,,53
37328,,2
37329,,53
37330,,54
37331,,53
37332,,54
37333,,53
37334,,54
37335,,53
37337,,2
37338,,54
37339,,53
37340,,54
37341,,53
37342,,53
37343,,54
37344,,53
37345,,53
37346,,54
37347,,54
37348,,53
37349,,54
37350,,53
37351,,53
37352,,54
37353,,53
37354,,54
37355,,53
37356,,54
37357,,53
37358,,54
37359,,53
37360,,54
37361,,53
37364,,54
37365,,53
37366,,54
37367,,53
37368,,54
37369,,53
37370,,54
37371,,53
37372,,54
37373,,53
37374,,54
37375,,53
37376,,54
37377,,53
37378,,54
37379,,53
37380,,54
37381,,53
37382,,54
37383,,53
37384,,54
37385,,53
37386,,54
37387,,53
37388,,54
37389,,53
37390,,54
37391,,53
37392,,54
37393,,53
37394,,54
37395,,53
37396,,54
37397,,53
37410,,54
37411,,53
37413,,54
37414,,53
37415,,54
37416,,53
37417,,54
37418,,53
37419,,54
37420,,53
37421,,54
37422,,53
37423,,54
37424,,53
37431,,54
37432,,53
37433,,54
37434,,53
37435,,54
37436,,53
37437,,54
37438,,53
37443,,54
37444,,53
37445,,54
37446,,53
37447,,54
37448,,53
37449,,54
37450,,1
37451,37450,2
37452,37450,4
37453,2161,4
37454,3766,4
37455,584,4
37456,609,4
37457,590,2
37458,582,2
37459,592,2
37460,599,2
37475,,53
37480,32878,2
37481,32874,2
37482,32876,2
37483,32872,2
37532,,54
37541,,54
37543,,1
37544,37543,1
37545,37543,1
37546,37543,2
37599,,1
37604,,1
37605,,1
37608,28654,1
37610,28654,1
37611,28654,1
37612,28654,4
37613,28654,4
37617,,2
37618,,2
37619,,2
37620,,2
37622,533,6
37623,533,6
37624,533,6
37625,12265,6
37626,12265,6
37627,12265,6
37628,12269,6
37629,12269,6
37630,12269,6
37631,12269,6
37805,393,4
37820,2331,4
37821,,54
37822,,54
37823,,54
37824,,54
37825,1254,4
37833,,54
37834,,54
37835,,54
37836,,54
37843,,54
37844,,54
37845,,54
37846,,54
37847,,54
37848,,54
37849,,54
37850,,54
37851,,54
37852,,54
37853,,54
37854,,54
37855,,54
37856,,54
37857,,54
37858,,54
37859,,54
37860,,54
37963,,54
37964,,54
38661,,2
39580,,2
39581,,2
39583,,2
40301,,2
40302,,2
40307,34593,1
40308,34593,1
40309,34593,1
40310,34593,1
40311,,1
40312,,1
40313,,1
40314,,1
40315,,4
40316,,4
40317,,4
40318,,4
40339,,2
40340,35834,4
40345,,1
40346,,1
40347,,1
40348,,1
40349,40348,1
40350,40348,1
40351,40348,2
40354,,1
40355,40354,1
40356,40354,1
40357,40354,2
40358,,1
40359,,1
40360,,1
40361,,1
40362,,1
40363,,1
40364,,1
40365,,1
40521,,4
40552,40358,2
40553,40361,2
40554,40359,2
40555,40360,2
40556,23055,2
40557,23057,2
40558,23059,2
40559,23061,2
40560,40362,2
40561,32340,2
40562,40364,2
40563,32325,2
40564,40365,2
40565,32342,2
40566,40363,2
40567,32344,2
40568,37599,2
40569,40345,2
40570,40346,2
40571,40347,2
40659,,1
40660,40659,1
40661,40659,1
40662,40659,2
40663,40659,4
40664,40659,4
40665,,1
40666,40665,1
40667,40665,1
40668,40665,2
40669,40665,4
40670,40665,4
40673,,1
40674,,1
40675,,2
40676,,4
40677,,4
40685,,1
40686,,1
40687,,2
40688,,4
40689,,4
40690,580,4
40691,580,5
40692,580,5
40693,580,5
40694,580,5
40714,,1
40715,40714,1
40716,40714,1
40717,40714,2
40718,40714,4
40719,,1
40720,40719,1
40721,40719,1
40722,40719,2
40723,40719,4
40730,,1
40731,40730,1
40732,40730,1
40733,40730,1
40734,40730,2
40736,40730,4
40737,40730,4
40741,,1
40742,,1
40743,,1
40744,,2
40746,,4
40747,,4
40750,,1
40752,40750,1
40753,,1
40754,40750,1
40755,,1
40756,40750,1
40757,,1
40758,40750,2
40759,,2
40762,40750,4
40763,,4
40764,40750,4
40765,,4
41030,10246,4
41031,23533,1
41032,23533,1
41033,33822,1
41034,4393,1
41038,526,4
41040,,1
41054,41040,1
41055,41040,1
41056,41040,1
41057,41040,2
41058,41040,4
41059,41040,4
41061,447,4
41062,3242,4
41063,37290,1
41064,37290,1
41065,37290,1
41066,37290,4
41067,37290,4
41069,,1
41070,,1
41071,,1
41072,,1
41073,,2
41074,,4
41075,,4
41076,37291,1
41077,37291,1
41078,37291,1
41079,37291,4
41080,37289,1
41081,37289,1
41082,37289,1
41083,37289,4
41086,,1
41087,,1
41088,,1
41089,,1
41090,,2
41091,,4
41093,,1
41094,,1
41095,,1
41096,,1
41097,,2
41098,,4
41099,20444,1
41100,20444,1
41101,20444,1
41102,20444,1
41103,20444,4
41104,20444,4
41105,,1
41106,,1
41107,,1
41108,,1
41110,,2
41111,,4
41113,,4
41114,20446,1
41115,20446,1
41116,20446,1
41117,20446,1
41118,20446,4
41119,20446,4
41120,,1
41121,,1
41122,,1
41123,,1
41124,,4
41125,,4
41126,20450,1
41127,20450,1
41128,20450,1
41129,20450,1
41130,20450,4
41132,,1
41133,,1
41134,,1
41135,,1
41136,,2
41137,,4
41138,20448,1
41139,20448,1
41140,20448,1
41141,20448,1
41142,20448,4
41143,,1
41144,,1
41145,,2
41146,,1
41147,,4
41148,,1
41150,20452,1
41151,20452,1
41152,20452,1
41153,20452,1
41154,20452,4
41156,20454,1
41157,20454,1
41158,20454,1
41159,20454,1
41160,20454,4
41161,,1
41162,,1
41163,,1
41165,,1
41166,,2
41167,,4
41168,,1
41169,,1
41170,,1
41171,,1
41172,,2
41173,,4
41174,32444,4
41175,32444,1
41176,32444,1
41177,,1
41178,,1
41179,,4
41180,20539,1
41181,20539,1
41182,20539,4
41183,,1
41184,,1
41185,,4
41186,,2
41187,,2
41190,,2
41191,1973,4
41192,1973,5
41193,1973,5
41194,1973,5
41195,1973,5
41196,1986,4
41197,1986,4
41198,1963,4
41199,1963,4
41200,2046,4
41201,2046,4
41202,2046,4
41203,2046,5
41204,2046,5
41205,2046,5
41206,2046,5
41207,2046,5
41208,2046,5
41210,2046,5
41211,2046,5
41212,1185,4
41213,1185,4
41214,1185,4
41215,2018,4
41216,2018,4
41217,2018,4
41218,2020,4
41219,2020,4
41220,2020,4
41222,,2
41223,37288,1
41224,37288,1
41226,,1
41227,,1
41228,,2
41229,,4
41236,,1
41237,41236,1
41238,41236,1
41239,41236,2
41240,41236,4
41241,41236,4
41243,,1
41244,,1
41245,,2
41246,,4
41248,,4
41249,,1
41250,41249,1
41251,41249,1
41252,41249,1
41253,41249,2
41254,41249,4
41255,41249,4
41257,,1
41258,,1
41260,,4
41261,,2
41262,,4
41270,17859,2
41271,17859,2
41272,17863,2
41273,17863,2
41274,17857,2
41275,17857,2
41276,17861,2
41277,17861,2
41278,,2
41279,,2
41280,,2
41281,,2
41282,,2
41283,,2
41284,,2
41285,,2
41286,32440,2
41287,32440,2
41288,,2
41289,,2
41290,32436,2
41291,32436,2
41292,,2
41293,,2
41294,32438,2
41295,32438,2
41296,,2
41297,,2
41298,32442,2
41299,32442,2
41300,,2
41301,,2
41313,,1
41314,17666,2
41315,,2
41316,17672,2
41317,,2
41318,17664,2
41319,,2
41320,17678,2
41321,,2
41322,17648,2
41323,,2
41324,17658,2
41325,,2
41326,17650,2
41327,,2
41328,17656,2
41329,,2
41330,17692,2
41331,,2
41332,17694,2
41333,,2
41334,17686,2
41335,,2
41336,17688,2
41337,,2
41351,,2
41352,,2
41353,,2
41354,,2
41356,,2
41362,,2
41364,,2
41366,,2
41368,,2
41370,,2
41372,,2
41374,,2
41375,,2
41377,,2
41378,,2
41380,,2
41381,,2
41383,,2
41384,,2
41386,,2
41413,,1
41414,24283,1
41415,24283,2
41416,,2
41417,24283,4
41418,,4
41422,,54
41423,41422,53
41424,,54
41425,41424,53
41426,,54
41427,41426,53
41428,,54
41429,41428,53
41430,,53
41431,,54
41432,,53
41433,,54
41434,,53
41435,,54
41436,,53
41437,,54
41456,40348,4
41457,40348,4
41458,40348,4
41459,40354,4
41460,40354,4
41461,40354,4
41462,40354,4
41463,24569,1
41464,24569,1
41465,24569,1
41466,24569,2
41467,24569,4
41468,24569,4
41469,3616,1
41470,3616,1
41471,3616,1
41472,3616,4
41473,3616,4
41474,3616,4
41475,27934,2
41484,,1
41485,41484,1
41486,41484,2
41487,41484,4
41488,41484,4
41489,,1
41490,41489,4
41491,,1
41492,41491,1
41493,41491,2
41494,41491,4
41495,41491,4
41498,20701,1
41499,20701,1
41500,20701,2
41501,20701,4
41502,20701,4
41505,20703,1
41506,20703,1
41507,20703,2
41508,20703,4
41509,20703,4
41510,20703,4
41511,,1
41512,41511,1
41513,41511,1
41514,41511,2
41515,,1
41516,,1
41525,41515,2
41526,41515,4
41527,41515,4
41528,41516,2
41529,41516,4
41530,41516,4
41531,41516,4
41533,22175,3
41534,22175,3
41535,,3
41536,,3
41565,12219,1
41566,12219,1
41600,,1
41601,,1
41602,,2
41603,,4
41604,,4
41605,,4
41606,,4
41608,,1
41609,,1
41610,,2
41611,,4
41612,,4
41613,,4
41614,,1
41615,,1
41616,,2
41618,,4
41619,,4
41621,,1
41622,,1
41623,,2
41624,,1
41625,,4
41626,,4
41628,,1
41629,,1
41630,,2
41631,,2
41632,,1
41633,,1
41634,,2
41635,,4
41636,,4
41637,,4
41640,,1
41641,,2
41642,,4
41643,,4
41645,,1
41646,,2
41647,,4
41648,,4
41658,,2
41659,,4
41660,,4
41661,,4
41663,,2
41664,,4
41665,,4
41666,,1
41667,,1
41668,,1
41669,,4
41670,,4
41671,,4
41697,,1
41698,,1
42124,19724,4
42125,23913,4
42126,671,4
42132,,4
42133,,4
42134,,4
42135,,4
42136,,4
42137,,4
