masteryID,certificateID,grade
13298,153,3
13299,154,3
13300,94,3
13301,96,4
13302,99,4
13303,150,4
13304,75,4
13305,109,4
13306,141,4
13307,85,4
13308,118,4
13309,152,4
13310,153,4
13311,154,4
13312,94,4
13313,96,0
13314,99,0
13315,109,0
13316,50,0
13317,150,0
13318,152,0
13319,89,0
13320,93,0
13321,94,0
13322,96,1
13323,99,1
13324,109,1
13325,50,1
13326,150,1
13327,152,1
13328,89,1
13329,93,1
13330,94,1
13331,96,2
13332,99,2
13333,109,2
13334,50,2
13335,150,2
13336,152,2
13337,89,2
13338,93,2
13339,94,2
13340,96,3
13341,99,3
13342,109,3
13343,50,3
13344,150,3
13345,152,3
13346,89,3
13347,93,3
13348,94,3
13349,96,4
13350,99,4
13351,109,4
13352,50,4
13353,117,4
13354,150,4
13355,153,4
13356,152,4
13357,89,4
13358,154,4
13359,93,4
13360,94,4
13361,96,0
13362,99,0
13363,150,0
13364,75,0
13365,139,0
13366,85,0
13367,152,0
13368,154,0
13369,94,0
13370,96,1
13371,99,1
13372,150,1
13373,75,1
13374,139,1
13375,85,1
13376,152,1
13377,154,1
13378,94,1
13379,96,2
13380,99,2
13381,150,2
13382,75,2
13383,139,2
13384,85,2
13385,152,2
13386,154,2
13387,94,2
13388,96,3
13389,99,3
13390,150,3
13391,75,3
13392,139,3
13393,85,3
13394,152,3
13395,154,3
13396,94,3
13397,96,4
13398,99,4
13399,150,4
13400,75,4
13401,109,4
13402,139,4
13403,85,4
13404,118,4
13405,152,4
13406,153,4
13407,154,4
13408,94,4
13409,96,0
13410,67,0
13411,164,0
13412,140,0
13413,109,0
13414,99,0
13415,150,0
13416,153,0
13417,89,0
13418,94,0
13419,96,1
13420,67,1
13421,164,1
13422,140,1
13423,109,1
13424,99,1
13425,150,1
13426,153,1
13427,89,1
13428,94,1
13429,96,2
13430,67,2
13431,164,2
13432,140,2
13433,109,2
13434,99,2
13435,150,2
13436,153,2
13437,89,2
13438,94,2
13439,96,3
13440,67,3
13441,164,3
13442,140,3
13443,109,3
13444,99,3
13445,150,3
13446,153,3
13447,89,3
13448,94,3
13449,96,4
13450,67,4
13451,164,4
13452,140,4
13453,109,4
13454,99,4
13455,117,4
13456,150,4
13457,153,4
13458,152,4
13459,89,4
13460,154,4
13461,94,4
13462,96,0
13463,98,0
13464,90,0
13465,133,0
13466,145,0
13467,92,0
13468,93,0
13469,95,0
13470,96,1
13471,98,1
13472,90,1
13473,133,1
13474,145,1
13475,92,1
13476,93,1
13477,95,1
13478,96,2
13479,98,2
13480,90,2
13481,133,2
13482,145,2
13483,92,2
13484,93,2
13485,95,2
13486,96,3
13487,98,3
13488,90,3
13489,133,3
13490,142,3
13491,145,3
13492,148,3
13493,92,3
13494,93,3
13495,95,3
13496,96,4
13497,98,4
13498,90,4
13499,133,4
13500,109,4
13501,142,4
13502,145,4
13503,148,4
13504,117,4
13505,152,4
13506,153,4
13507,154,4
13508,92,4
13509,93,4
13510,95,4
13511,96,0
13512,98,0
13513,133,0
13514,139,0
13515,145,0
13516,88,0
13517,86,0
13518,95,0
13519,96,1
13520,98,1
13521,133,1
13522,139,1
13523,145,1
13524,88,1
13525,86,1
13526,95,1
13527,96,2
13528,98,2
13529,133,2
13530,139,2
13531,145,2
13532,88,2
13533,86,2
13534,95,2
13535,96,3
13536,98,3
13537,133,3
13538,139,3
13539,142,3
13540,145,3
13541,148,3
13542,88,3
13543,86,3
13544,95,3
13545,96,4
13546,98,4
13547,133,4
13548,139,4
13549,109,4
13550,142,4
13551,145,4
13552,148,4
13553,118,4
13554,88,4
13555,153,4
13556,152,4
13557,86,4
13558,154,4
13559,95,4
13560,96,0
13561,86,0
13562,133,0
13563,141,0
13564,145,0
13565,88,0
13566,92,0
13567,95,0
13568,96,1
13569,86,1
13570,133,1
13571,141,1
13572,145,1
13573,88,1
13574,92,1
13575,95,1
13576,96,2
13577,86,2
13578,133,2
13579,141,2
13580,145,2
13581,88,2
13582,92,2
13583,95,2
13584,96,3
13585,86,3
13586,133,3
13587,141,3
13588,142,3
13589,145,3
13590,148,3
13591,88,3
13592,92,3
13593,95,3
13594,96,4
13595,86,4
13596,133,4
13597,141,4
13598,142,4
13599,109,4
13600,145,4
13601,148,4
13602,118,4
13603,88,4
13604,153,4
13605,152,4
13606,92,4
13607,154,4
13608,95,4
13609,96,0
13610,133,0
13611,140,0
13612,145,0
13613,90,0
13614,92,0
13615,88,0
13616,95,0
13617,96,1
13618,133,1
13619,140,1
13620,145,1
13621,90,1
13622,92,1
13623,88,1
13624,95,1
13625,96,2
13626,133,2
13627,140,2
13628,145,2
13629,90,2
13630,92,2
13631,88,2
13632,95,2
13633,96,3
13634,133,3
13635,140,3
13636,142,3
13637,145,3
13638,148,3
13639,90,3
13640,92,3
13641,88,3
13642,95,3
13643,96,4
13644,133,4
13645,140,4
13646,109,4
13647,142,4
13648,145,4
13649,148,4
13650,117,4
13651,152,4
13652,153,4
13653,90,4
13654,92,4
13655,154,4
13656,88,4
13657,95,4
13658,96,0
13659,99,0
13660,70,0
13661,140,0
13662,145,0
13663,147,0
13664,150,0
13665,90,0
13666,95,0
13667,96,1
13668,99,1
13669,70,1
13670,140,1
13671,145,1
13672,147,1
13673,150,1
13674,90,1
13675,95,1
13676,96,2
13677,99,2
13678,70,2
13679,140,2
13680,145,2
13681,147,2
13682,150,2
13683,90,2
13684,95,2
13685,96,3
13686,99,3
13687,70,3
13688,140,3
13689,145,3
13690,147,3
13691,150,3
13692,90,3
13693,95,3
13694,96,4
13695,99,4
13696,70,4
13697,140,4
13698,145,4
13699,147,4
13700,117,4
13701,150,4
13702,90,4
13703,95,4
13704,96,0
13705,146,0
13706,145,0
13707,82,0
13708,90,0
13709,95,0
13710,96,1
13711,146,1
13712,145,1
13713,82,1
13714,90,1
13715,95,1
13716,96,2
13717,146,2
13718,145,2
13719,82,2
13720,90,2
13721,95,2
13722,96,3
13723,146,3
13724,145,3
13725,82,3
13726,90,3
13727,95,3
13728,96,4
13729,146,4
13730,109,4
13731,145,4
13732,82,4
13733,117,4
13734,152,4
13735,153,4
13736,90,4
13737,154,4
13738,95,4
13739,96,0
13740,99,0
13741,70,0
13742,145,0
13743,146,0
13744,150,0
13745,90,0
13746,95,0
13747,96,1
13748,99,1
13749,70,1
13750,145,1
13751,146,1
13752,150,1
13753,90,1
13754,95,1
13755,96,2
13756,99,2
13757,70,2
13758,145,2
13759,146,2
13760,150,2
13761,90,2
13762,95,2
13763,96,3
13764,99,3
13765,70,3
13766,145,3
13767,146,3
13768,150,3
13769,90,3
13770,95,3
13771,96,4
13772,99,4
13773,70,4
13774,109,4
13775,145,4
13776,146,4
13777,117,4
13778,150,4
13779,152,4
13780,153,4
13781,90,4
13782,154,4
13783,95,4
13784,96,0
13785,97,0
13786,66,0
13787,145,0
13788,146,0
13789,150,0
13790,90,0
13791,95,0
13792,96,1
13793,97,1
13794,66,1
13795,145,1
13796,146,1
13797,150,1
13798,90,1
13799,95,1
13800,96,2
13801,97,2
13802,66,2
13803,145,2
13804,146,2
13805,150,2
13806,90,2
13807,95,2
13808,96,3
13809,97,3
13810,66,3
13811,145,3
13812,146,3
13813,150,3
13814,90,3
13815,95,3
13816,96,4
13817,97,4
13818,66,4
13819,109,4
13820,145,4
13821,146,4
13822,117,4
13823,150,4
13824,152,4
13825,153,4
13826,90,4
13827,154,4
13828,95,4
13829,96,0
13830,98,0
13831,90,0
13832,133,0
13833,145,0
13834,92,0
13835,93,0
13836,95,0
13837,96,1
13838,98,1
13839,90,1
13840,133,1
13841,145,1
13842,92,1
13843,93,1
13844,95,1
13845,96,2
13846,98,2
13847,90,2
13848,133,2
13849,145,2
13850,92,2
13851,93,2
13852,95,2
13853,96,3
13854,98,3
13855,90,3
13856,133,3
13857,142,3
13858,145,3
13859,148,3
13860,92,3
13861,93,3
13862,95,3
13863,96,4
13864,98,4
13865,90,4
13866,133,4
13867,109,4
13868,142,4
13869,145,4
13870,148,4
13871,117,4
13872,152,4
13873,153,4
13874,154,4
13875,92,4
13876,93,4
13877,95,4
13878,96,0
13879,97,0
13880,66,0
13881,145,0
13882,147,0
13883,150,0
13884,90,0
13885,93,0
13886,95,0
13887,96,1
13888,97,1
13889,66,1
13890,145,1
13891,147,1
13892,150,1
13893,90,1
13894,93,1
13895,95,1
13896,96,2
13897,97,2
13898,66,2
13899,145,2
13900,147,2
13901,150,2
13902,90,2
13903,93,2
13904,95,2
13905,96,3
13906,97,3
13907,66,3
13908,145,3
13909,147,3
13910,150,3
13911,90,3
13912,93,3
13913,95,3
13914,96,4
13915,97,4
13916,66,4
13917,145,4
13918,147,4
13919,117,4
13920,150,4
13921,90,4
13922,93,4
13923,95,4
13924,96,0
13925,165,0
13926,140,0
13927,85,0
13928,94,0
13929,96,1
13930,165,1
13931,140,1
13932,85,1
13933,94,1
13934,96,2
13935,165,2
13936,140,2
13937,85,2
13938,94,2
13939,96,3
13940,165,3
13941,140,3
13942,85,3
13943,94,3
13944,96,4
13945,165,4
13946,140,4
13947,110,4
13948,85,4
13949,118,4
13950,94,4
13951,96,0
13952,97,0
13953,84,0
13954,89,0
13955,91,0
13956,93,0
13957,94,0
13958,96,1
13959,97,1
13960,84,1
13961,89,1
13962,91,1
13963,93,1
13964,94,1
13965,96,2
13966,97,2
13967,84,2
13968,89,2
13969,91,2
13970,93,2
13971,94,2
13972,96,3
13973,97,3
13974,142,3
13975,84,3
13976,89,3
13977,91,3
13978,93,3
13979,94,3
13980,96,4
13981,97,4
13982,142,4
13983,84,4
13984,117,4
13985,89,4
13986,91,4
13987,93,4
13988,94,4
13989,96,0
13990,97,0
13991,99,0
13992,164,0
13993,50,0
13994,150,0
13995,89,0
13996,93,0
13997,94,0
13998,96,1
13999,97,1
14000,99,1
14001,164,1
14002,50,1
14003,150,1
14004,89,1
14005,93,1
14006,94,1
14007,96,2
14008,97,2
14009,99,2
14010,164,2
14011,50,2
14012,150,2
14013,89,2
14014,93,2
14015,94,2
14016,96,3
14017,97,3
14018,99,3
14019,164,3
14020,50,3
14021,150,3
14022,89,3
14023,93,3
14024,94,3
14025,96,4
14026,97,4
14027,99,4
14028,164,4
14029,50,4
14030,117,4
14031,150,4
14032,89,4
14033,93,4
14034,94,4
14035,96,0
14036,67,0
14037,164,0
14038,71,0
14039,104,0
14040,75,0
14041,50,0
14042,99,0
14043,139,0
14044,85,0
14045,150,0
14046,89,0
14047,94,0
14048,96,1
14049,67,1
14050,164,1
14051,71,1
14052,104,1
14053,75,1
14054,50,1
14055,99,1
14056,139,1
14057,85,1
14058,150,1
14059,89,1
14060,94,1
14061,96,2
14062,67,2
14063,164,2
14064,71,2
14065,104,2
14066,75,2
14067,50,2
14068,99,2
14069,139,2
14070,85,2
14071,150,2
14072,89,2
14073,94,2
14074,96,3
14075,67,3
14076,164,3
14077,71,3
14078,104,3
14079,75,3
14080,50,3
14081,99,3
14082,139,3
14083,85,3
14084,150,3
14085,89,3
14086,94,3
14087,96,4
14088,67,4
14089,164,4
14090,71,4
14091,104,4
14092,75,4
14093,50,4
14094,99,4
14095,139,4
14096,85,4
14097,150,4
14098,89,4
14099,94,4
14100,96,0
14101,104,0
14102,108,0
14103,139,0
14104,94,0
14105,96,1
14106,104,1
14107,108,1
14108,139,1
14109,85,1
14110,89,1
14111,94,1
14112,96,2
14113,67,2
14114,71,2
14115,104,2
14116,75,2
14117,108,2
14118,50,2
14119,139,2
14120,85,2
14121,150,2
14122,89,2
14123,94,2
14124,96,3
14125,67,3
14126,71,3
14127,104,3
14128,75,3
14129,108,3
14130,50,3
14131,139,3
14132,85,3
14133,150,3
14134,89,3
14135,94,3
14136,96,4
14137,67,4
14138,71,4
14139,104,4
14140,75,4
14141,108,4
14142,50,4
14143,139,4
14144,85,4
14145,150,4
14146,89,4
14147,94,4
14148,96,0
14149,99,0
14150,108,0
14151,139,0
14152,94,0
14153,96,1
14154,99,1
14155,108,1
14156,139,1
14157,85,1
14158,89,1
14159,94,1
14160,64,2
14161,96,2
14162,99,2
14163,68,2
14164,72,2
14165,108,2
14166,139,2
14167,76,2
14168,85,2
14169,150,2
14170,89,2
14171,94,2
14172,64,3
14173,96,3
14174,99,3
14175,68,3
14176,72,3
14177,108,3
14178,139,3
14179,76,3
14180,85,3
14181,150,3
14182,89,3
14183,94,3
14184,64,4
14185,96,4
14186,99,4
14187,68,4
14188,72,4
14189,108,4
14190,139,4
14191,76,4
14192,85,4
14193,150,4
14194,89,4
14195,94,4
14196,96,0
14197,99,0
14198,138,0
14199,139,0
14200,108,0
14201,145,0
14202,96,1
14203,99,1
14204,138,1
14205,139,1
14206,108,1
14207,145,1
14208,85,1
14209,89,1
14210,96,2
14211,65,2
14212,99,2
14213,69,2
14214,73,2
14215,138,2
14216,139,2
14217,108,2
14218,77,2
14219,145,2
14220,85,2
14221,150,2
14222,89,2
14223,96,3
14224,65,3
14225,99,3
14226,69,3
14227,73,3
14228,138,3
14229,139,3
14230,108,3
14231,77,3
14232,145,3
14233,85,3
14234,150,3
14235,89,3
14236,96,4
14237,65,4
14238,99,4
14239,69,4
14240,73,4
14241,138,4
14242,139,4
14243,108,4
14244,77,4
14245,145,4
14246,85,4
14247,150,4
14248,89,4
14249,96,0
14250,67,0
14251,108,0
14252,140,0
14253,79,0
14254,99,0
14255,150,0
14256,89,0
14257,94,0
14258,96,1
14259,67,1
14260,108,1
14261,140,1
14262,79,1
14263,99,1
14264,150,1
14265,89,1
14266,94,1
14267,96,2
14268,67,2
14269,108,2
14270,140,2
14271,79,2
14272,99,2
14273,150,2
14274,89,2
14275,94,2
14276,96,3
14277,67,3
14278,108,3
14279,140,3
14280,79,3
14281,99,3
14282,150,3
14283,89,3
14284,94,3
14285,96,4
14286,67,4
14287,108,4
14288,140,4
14289,79,4
14290,99,4
14291,117,4
14292,150,4
14293,89,4
14294,94,4
14295,96,0
14296,99,0
14297,68,0
14298,165,0
14299,140,0
14300,108,0
14301,150,0
14302,89,0
14303,94,0
14304,96,1
14305,99,1
14306,68,1
14307,165,1
14308,140,1
14309,108,1
14310,150,1
14311,89,1
14312,94,1
14313,96,2
14314,99,2
14315,68,2
14316,165,2
14317,140,2
14318,108,2
14319,150,2
14320,89,2
14321,94,2
14322,96,3
14323,99,3
14324,68,3
14325,165,3
14326,140,3
14327,108,3
14328,150,3
14329,89,3
14330,94,3
14331,96,4
14332,99,4
14333,68,4
14334,165,4
14335,140,4
14336,108,4
14337,117,4
14338,150,4
14339,89,4
14340,94,4
14341,96,0
14342,138,0
14343,117,0
14344,118,0
14345,96,1
14346,138,1
14347,117,1
14348,118,1
14349,96,2
14350,138,2
14351,117,2
14352,118,2
14353,96,3
14354,138,3
14355,117,3
14356,118,3
14357,96,4
14358,138,4
14359,117,4
14360,118,4
14361,96,0
14362,98,0
14363,133,0
14364,139,0
14365,145,0
14366,84,0
14367,86,0
14368,88,0
14369,95,0
14370,96,1
14371,98,1
14372,133,1
14373,139,1
14374,145,1
14375,84,1
14376,86,1
14377,88,1
14378,95,1
14379,96,2
14380,98,2
14381,133,2
14382,139,2
14383,145,2
14384,84,2
14385,86,2
14386,88,2
14387,95,2
14388,96,3
14389,98,3
14390,133,3
14391,139,3
14392,142,3
14393,145,3
14394,84,3
14395,86,3
14396,88,3
14397,148,3
14398,95,3
14399,96,4
14400,98,4
14401,133,4
14402,139,4
14403,109,4
14404,142,4
14405,145,4
14406,118,4
14407,84,4
14408,86,4
14409,88,4
14410,153,4
14411,152,4
14412,154,4
14413,148,4
14414,95,4
14415,96,0
14416,86,0
14417,145,0
14418,139,0
14419,78,0
14420,81,0
14421,147,0
14422,150,0
14423,95,0
14424,96,1
14425,86,1
14426,145,1
14427,139,1
14428,78,1
14429,81,1
14430,147,1
14431,150,1
14432,95,1
14433,96,2
14434,86,2
14435,145,2
14436,139,2
14437,78,2
14438,81,2
14439,147,2
14440,150,2
14441,95,2
14442,96,3
14443,86,3
14444,145,3
14445,139,3
14446,78,3
14447,81,3
14448,147,3
14449,150,3
14450,95,3
14451,96,4
14452,86,4
14453,145,4
14454,139,4
14455,78,4
14456,81,4
14457,147,4
14458,118,4
14459,150,4
14460,95,4
14461,96,0
14462,146,0
14463,145,0
14464,78,0
14465,81,0
14466,82,0
14467,86,0
14468,150,0
14469,95,0
14470,96,1
14471,146,1
14472,145,1
14473,78,1
14474,81,1
14475,82,1
14476,86,1
14477,150,1
14478,95,1
14479,96,2
14480,146,2
14481,145,2
14482,78,2
14483,81,2
14484,82,2
14485,86,2
14486,150,2
14487,95,2
14488,96,3
14489,146,3
14490,145,3
14491,78,3
14492,81,3
14493,82,3
14494,86,3
14495,150,3
14496,95,3
14497,96,4
14498,118,4
14499,146,4
14500,145,4
14501,109,4
14502,78,4
14503,81,4
14504,82,4
14505,86,4
14506,152,4
14507,153,4
14508,154,4
14509,150,4
14510,95,4
14511,96,0
14512,97,0
14513,99,0
14514,229,0
14515,150,0
14516,89,0
14517,93,0
14518,94,0
14519,96,1
14520,97,1
14521,99,1
14522,229,1
14523,150,1
14524,89,1
14525,93,1
14526,94,1
14527,96,2
14528,97,2
14529,99,2
14530,229,2
14531,150,2
14532,89,2
14533,93,2
14534,94,2
14535,96,3
14536,97,3
14537,99,3
14538,229,3
14539,150,3
14540,89,3
14541,93,3
14542,94,3
14543,96,4
14544,97,4
14545,99,4
14546,229,4
14547,150,4
14548,89,4
14549,93,4
14550,94,4
14551,96,0
14552,97,0
14553,99,0
14554,230,0
14555,150,0
14556,89,0
14557,93,0
14558,94,0
14559,96,1
14560,97,1
14561,99,1
14562,230,1
14563,150,1
14564,89,1
14565,93,1
14566,94,1
14567,96,2
14568,97,2
14569,99,2
14570,230,2
14571,150,2
14572,89,2
14573,93,2
14574,94,2
14575,96,3
14576,97,3
14577,99,3
14578,230,3
14579,150,3
14580,89,3
14581,93,3
14582,94,3
14583,96,4
14584,97,4
14585,99,4
14586,230,4
14587,150,4
14588,89,4
14589,93,4
14590,94,4
14591,96,0
14592,97,0
14593,99,0
14594,231,0
14595,150,0
14596,89,0
14597,93,0
14598,94,0
14599,96,1
14600,97,1
14601,99,1
14602,231,1
14603,150,1
14604,89,1
14605,93,1
14606,94,1
14607,96,2
14608,97,2
14609,99,2
14610,231,2
14611,150,2
14612,89,2
14613,93,2
14614,94,2
14615,96,3
14616,97,3
14617,99,3
14618,231,3
14619,150,3
14620,89,3
14621,93,3
14622,94,3
14623,96,4
14624,97,4
14625,99,4
14626,231,4
14627,150,4
14628,89,4
14629,93,4
14630,94,4
14631,96,0
14632,65,0
14633,99,0
14634,69,0
14635,104,0
14636,73,0
14637,138,0
14638,139,0
14639,77,0
14640,85,0
14641,150,0
14642,89,0
14643,133,0
14644,96,1
14645,65,1
14646,99,1
14647,69,1
14648,104,1
14649,73,1
14650,138,1
14651,139,1
14652,77,1
14653,85,1
14654,150,1
14655,89,1
14656,133,1
14657,96,2
14658,65,2
14659,99,2
14660,69,2
14661,104,2
14662,73,2
14663,138,2
14664,139,2
14665,77,2
14666,85,2
14667,150,2
14668,89,2
14669,133,2
14670,96,3
14671,65,3
14672,99,3
14673,69,3
14674,104,3
14675,73,3
14676,138,3
14677,139,3
14678,77,3
14679,85,3
14680,150,3
14681,89,3
14682,133,3
14683,96,4
14684,65,4
14685,99,4
14686,69,4
14687,104,4
14688,73,4
14689,138,4
14690,139,4
14691,77,4
14692,85,4
14693,150,4
14694,89,4
14695,133,4
14696,96,0
14697,99,0
14698,150,0
14699,73,0
14700,138,0
14701,141,0
14702,85,0
14703,165,0
14704,96,1
14705,99,1
14706,150,1
14707,73,1
14708,138,1
14709,141,1
14710,85,1
14711,165,1
14712,96,2
14713,99,2
14714,150,2
14715,73,2
14716,138,2
14717,141,2
14718,85,2
14719,165,2
14720,96,3
14721,99,3
14722,150,3
14723,73,3
14724,138,3
14725,141,3
14726,142,3
14727,85,3
14728,165,3
14729,96,4
14730,99,4
14731,150,4
14732,73,4
14733,138,4
14734,141,4
14735,142,4
14736,85,4
14737,118,4
14738,165,4
14739,96,0
14740,99,0
14741,150,0
14742,73,0
14743,138,0
14744,141,0
14745,85,0
14746,165,0
14747,96,1
14748,99,1
14749,150,1
14750,73,1
14751,138,1
14752,141,1
14753,85,1
14754,165,1
14755,96,2
14756,99,2
14757,150,2
14758,73,2
14759,138,2
14760,141,2
14761,85,2
14762,165,2
14763,96,3
14764,99,3
14765,150,3
14766,73,3
14767,138,3
14768,141,3
14769,142,3
14770,85,3
14771,165,3
14772,96,4
14773,99,4
14774,150,4
14775,73,4
14776,138,4
14777,141,4
14778,142,4
14779,85,4
14780,118,4
14781,165,4
14782,96,0
14783,97,0
14784,99,0
14785,230,0
14786,150,0
14787,89,0
14788,93,0
14789,94,0
14790,96,1
14791,97,1
14792,99,1
14793,230,1
14794,150,1
14795,89,1
14796,93,1
14797,94,1
14798,96,2
14799,97,2
14800,99,2
14801,230,2
14802,150,2
14803,89,2
14804,93,2
14805,94,2
14806,96,3
14807,97,3
14808,99,3
14809,230,3
14810,150,3
14811,89,3
14812,93,3
14813,94,3
14814,96,4
14815,97,4
14816,99,4
14817,230,4
14818,150,4
14819,89,4
14820,93,4
14821,94,4
14822,96,0
14823,97,0
14824,99,0
14825,229,0
14826,150,0
14827,89,0
14828,93,0
14829,94,0
14830,96,1
14831,97,1
14832,99,1
14833,229,1
14834,150,1
14835,89,1
14836,93,1
14837,94,1
14838,96,2
14839,97,2
14840,99,2
14841,229,2
14842,150,2
14843,89,2
14844,93,2
14845,94,2
14846,96,3
14847,97,3
14848,99,3
14849,229,3
14850,150,3
14851,89,3
14852,93,3
14853,94,3
14854,96,4
14855,97,4
14856,99,4
14857,229,4
14858,150,4
14859,89,4
14860,93,4
14861,94,4
14862,96,0
14863,97,0
14864,99,0
14865,229,0
14866,150,0
14867,89,0
14868,93,0
14869,94,0
14870,96,1
14871,97,1
14872,99,1
14873,229,1
14874,150,1
14875,89,1
14876,93,1
14877,94,1
14878,96,2
14879,97,2
14880,99,2
14881,229,2
14882,150,2
14883,89,2
14884,93,2
14885,94,2
14886,96,3
14887,97,3
14888,99,3
14889,229,3
14890,150,3
14891,89,3
14892,93,3
14893,94,3
14894,96,4
14895,97,4
14896,99,4
14897,229,4
14898,150,4
14899,89,4
14900,93,4
14901,94,4
14902,96,0
14903,97,0
14904,99,0
14905,230,0
14906,150,0
14907,89,0
14908,93,0
14909,94,0
14910,96,1
14911,97,1
14912,99,1
14913,230,1
14914,150,1
14915,89,1
14916,93,1
14917,94,1
14918,96,2
14919,97,2
14920,99,2
14921,230,2
14922,150,2
14923,89,2
14924,93,2
14925,94,2
14926,96,3
14927,97,3
14928,99,3
14929,230,3
14930,150,3
14931,89,3
14932,93,3
14933,94,3
14934,96,4
14935,97,4
14936,99,4
14937,230,4
14938,150,4
14939,89,4
14940,93,4
14941,94,4
14942,96,0
14943,84,0
14944,89,0
14945,91,0
14946,93,0
14947,94,0
14948,96,1
14949,84,1
14950,89,1
14951,91,1
14952,93,1
14953,94,1
14954,96,2
14955,84,2
14956,89,2
14957,91,2
14958,93,2
14959,94,2
14960,96,3
14961,84,3
14962,89,3
14963,91,3
14964,93,3
14965,94,3
14966,96,4
14967,84,4
14968,89,4
14969,91,4
14970,93,4
14971,94,4
14972,96,0
14973,84,0
14974,89,0
14975,91,0
14976,93,0
14977,94,0
14978,96,1
14979,84,1
14980,89,1
14981,91,1
14982,93,1
14983,94,1
14984,96,2
14985,84,2
14986,89,2
14987,91,2
14988,93,2
14989,94,2
14990,96,3
14991,84,3
14992,89,3
14993,91,3
14994,93,3
14995,94,3
14996,96,4
14997,84,4
14998,89,4
14999,91,4
15000,93,4
15001,94,4
15002,96,0
15003,97,0
15004,99,0
15005,229,0
15006,150,0
15007,89,0
15008,93,0
15009,94,0
15010,96,1
15011,97,1
15012,99,1
15013,229,1
15014,150,1
15015,89,1
15016,93,1
15017,94,1
15018,96,2
15019,97,2
15020,99,2
15021,229,2
15022,150,2
15023,89,2
15024,93,2
15025,94,2
15026,96,3
15027,97,3
15028,99,3
15029,229,3
15030,150,3
15031,89,3
15032,93,3
15033,94,3
15034,96,4
15035,97,4
15036,99,4
15037,229,4
15038,150,4
15039,89,4
15040,93,4
15041,94,4
15042,96,0
15043,97,0
15044,99,0
15045,230,0
15046,150,0
15047,89,0
15048,93,0
15049,94,0
15050,96,1
15051,97,1
15052,99,1
15053,230,1
15054,150,1
15055,89,1
15056,93,1
15057,94,1
15058,96,2
15059,97,2
15060,99,2
15061,230,2
15062,150,2
15063,89,2
15064,93,2
15065,94,2
15066,96,3
15067,97,3
15068,99,3
15069,230,3
15070,150,3
15071,89,3
15072,93,3
15073,94,3
15074,96,4
15075,97,4
15076,99,4
15077,230,4
15078,150,4
15079,89,4
15080,93,4
15081,94,4
15082,96,0
15083,97,0
15084,99,0
15085,229,0
15086,150,0
15087,89,0
15088,93,0
15089,94,0
15090,96,1
15091,97,1
15092,99,1
15093,229,1
15094,150,1
15095,89,1
15096,93,1
15097,94,1
15098,96,2
15099,97,2
15100,99,2
15101,229,2
15102,150,2
15103,89,2
15104,93,2
15105,94,2
15106,96,3
15107,97,3
15108,99,3
15109,229,3
15110,150,3
15111,89,3
15112,93,3
15113,94,3
15114,96,4
15115,97,4
15116,99,4
15117,229,4
15118,150,4
15119,89,4
15120,93,4
15121,94,4
15122,64,0
15123,96,0
15124,99,0
15125,150,0
15126,89,0
15127,93,0
15128,94,0
15129,64,1
15130,96,1
15131,99,1
15132,150,1
15133,89,1
15134,93,1
15135,94,1
15136,64,2
15137,96,2
15138,99,2
15139,150,2
15140,89,2
15141,93,2
15142,94,2
15143,64,3
15144,96,3
15145,99,3
15146,150,3
15147,89,3
15148,93,3
15149,94,3
15150,64,4
15151,96,4
15152,99,4
15153,117,4
15154,150,4
15155,89,4
15156,93,4
15157,94,4
15158,96,0
15159,97,0
15160,145,0
15161,147,0
15162,150,0
15163,90,0
15164,2235,0
15165,93,0
15166,95,0
15167,96,1
15168,97,1
15169,145,1
15170,147,1
15171,150,1
15172,90,1
15173,2235,1
15174,93,1
15175,95,1
15176,96,2
15177,97,2
15178,145,2
15179,147,2
15180,150,2
15181,90,2
15182,2235,2
15183,93,2
15184,95,2
15185,96,3
15186,97,3
15187,145,3
15188,147,3
15189,150,3
15190,90,3
15191,2235,3
15192,93,3
15193,95,3
15194,96,4
15195,97,4
15196,145,4
15197,147,4
15198,117,4
15199,150,4
15200,90,4
15201,2235,4
15202,93,4
15203,95,4
15204,96,0
15205,99,0
15206,150,0
15207,139,0
15208,85,0
15209,2236,0
15210,94,0
15211,96,1
15212,99,1
15213,150,1
15214,139,1
15215,85,1
15216,2236,1
15217,94,1
15218,96,2
15219,99,2
15220,150,2
15221,139,2
15222,85,2
15223,2236,2
15224,94,2
15225,96,3
15226,99,3
15227,150,3
15228,139,3
15229,85,3
15230,2236,3
15231,94,3
15232,96,4
15233,99,4
15234,150,4
15235,139,4
15236,85,4
15237,118,4
15238,2236,4
15239,94,4
15240,96,0
15241,99,0
15242,139,0
15243,150,0
15244,2237,0
15245,94,0
15246,96,1
15247,99,1
15248,139,1
15249,150,1
15250,2237,1
15251,94,1
15252,96,2
15253,99,2
15254,139,2
15255,150,2
15256,2237,2
15257,94,2
15258,96,3
15259,99,3
15260,139,3
15261,150,3
15262,2237,3
15263,94,3
15264,96,4
15265,99,4
15266,118,4
15267,139,4
15268,150,4
15269,2237,4
15270,94,4
15271,96,0
15272,99,0
15273,150,0
15274,139,0
15275,2238,0
15276,85,0
15277,94,0
15278,96,1
15279,99,1
15280,150,1
15281,139,1
15282,2238,1
15283,85,1
15284,94,1
15285,96,2
15286,99,2
15287,150,2
15288,139,2
15289,2238,2
15290,85,2
15291,94,2
15292,96,3
